layers	Ralstonia	Shewanella	Unknown_t_class_Coriobacteriia	Unknown_t_order_Vi1virus	Unknown_t_phylum_Firmicutes	Moraxella	Bifidobacterium	Mycobacterium	Unknown_t_order_Alteromonadales	Enterobacter	Hymenobacter	Unknown_t_family_Streptococcaceae	Leuconostoc	Aggregatibacter	Fibrobacter	Oxalobacter	Alcanivorax	Eubacterium	Unknown_t_family_Burkholderiaceae	Unknown_t_family_Xanthomonadaceae	Buchnera	Desulfovibrio	Megasphaera	Unknown_t_order_Enterobacterales	Eggerthella	Vibrio	Faecalibacterium	Staphylococcus	Photobacterium	Proteus	Myroides	Rothia	Unknown_t_order_Selenomonadales	Acidovorax	Fusobacterium	Unknown_t_family_Spirochaetaceae	Lachnoclostridium	Yersinia	Haemophilus	Edwardsiella	Campylobacter	Bacillus	Unknown_t_order_T4virus	Prevotella	Pelosinus	Unknown_t_family_Tannerellaceae	Elizabethkingia	Burkholderia	Rhizobium	Corynebacterium	Weissella	Unknown_t_family_Micavibrio_aeruginosavorus	Unknown_t_family_Selenomonadaceae	Arthrobacter	Unknown_t_family_Peptostreptococcaceae	Achromobacter	Unknown_t_class_Clostridia	Chryseobacterium	Psychrobacter	Escherichia	Porphyromonas	Unknown_t_phylum_Actinobacteria	Gardnerella	Methanobrevibacter	Unknown_t_order_Cc31virus	Photorhabdus	Mannheimia	Providencia	Raoultella	Bibersteinia	Tannerella	Treponema	Enterococcus	Unknown_t_order_Burkholderiales	Anaeromyxobacter	Streptococcus	Idiomarina	Klebsiella	Ruminococcus	Unknown_t_class_Betaproteobacteria	Xanthomonas	Unknown_t_family_Ruminococcaceae	Unknown_t_order_Kp34virus	Cutibacterium	Listeria	Unknown_t_family_Lachnospiraceae	Pluralibacter	Lactobacillus	Serratia	Stenotrophomonas	Dehalobacter	Blautia	Unknown_t_order_K1gvirus	Veillonella	Unknown_t_family_Moraxellaceae	Marinobacter	Unknown_t_phylum_Caudovirales	Acidaminococcus	Unknown_t_family_Enterobacteriaceae	Unknown_t_class_Gammaproteobacteria	Unknown_t_family_Pasteurellaceae	Unknown_t_family_Rhodobacteraceae	Unknown_t_family_Bacillaceae	Erysipelothrix	Francisella	Rhodococcus	Mesorhizobium	Unknown_t_order_Kp15virus	Pseudoalteromonas	Riemerella	Plesiomonas_shigelloides	Deinococcus	Flavobacterium	Kosakonia	Unknown_t_family_Hymenobacteraceae	Aeromonas	Alteromonas	Unknown_t_order_Lactobacillales	Unknown_t_class_Bacteroidia	Paenibacillus	Acinetobacter	Pantoea	Piscirickettsia	Unknown_t_order_Clostridiales	Ethanoligenens	Neisseria	Unknown_t_family_Erysipelotrichaceae	Unknown_t_order_Rhizobiales	Pseudomonas	Bacteroides	Alicycliphilus	Unknown_t_family_Flavobacteriaceae	Unknown_t_family_Clostridiaceae	Solibacillus	Unknown_t_phylum_Proteobacteria	Unknown_t_order_Jd18virus	Pasteurella	Selenomonas	Unknown_t_class_Bacilli	Unknown_t_phylum_Bacteroidetes	Unknown_t_order_Bacteroidales	Unknown_t_order_Micrococcales	Candidatus_Moranella	Microbacterium	Unknown_t_domain_Bacteria	Clostridioides	Unknown_t_phylum_Tenericutes	Clostridium	Streptomyces	Unknown_t_class_Alphaproteobacteria	Thalassolituus	Unknown_t_phylum_Cyanobacteria	Unknown_t_order_V5virus	Ruminiclostridium	Unknown_t_family_Vibrionaceae	Acetobacter	Bordetella	Unknown_t_order_Sp6virus	Methylophaga	Lactococcus	Unknown_t_family_Oceanospirillaceae	Unknown_t_class_Siphoviridae	Unknown_t_family_Comamonadaceae	Butyrivibrio	Parabacteroides	Citrobacter	Unknown_t_phylum_Verrucomicrobia	Mycoplasma	Halomonas	Actinobacillus	Unknown_t_class_Myoviridae	Rickettsia	Unknown_t_order_Felixo1virus	Helicobacter	Lysobacter	Arcobacter	Odoribacter	Unknown_t_class_Actinobacteria	Akkermansia	Desulfotomaculum	Capnocytophaga	Unknown_t_family_Eggerthellaceae	Unknown_t_order_Bacillales	Salmonella	Unknown_t_class_Negativicutes	Cronobacter	Unknown_t_family_Aeromonadaceae	Unknown_t_order_Myxococcales	Brachyspira	Unknown_t_order_Kp36virus
CHI0001	0	0	0	0	5425	0	6463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37001	0	0	0	0	0	0	0	2145	0	1429	0	0	0	2100	0	0	2422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6475	0	5288	0	0	0	0	0	0	0	6610	0	0	0	0	0	0	0	2033	0	0	0	0	1856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22712	0	0	0	0	0	1053090	0	0	0	0	0	0	0	0	0	13192	78201	0	0	0	11498	4292	0	2008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46820	0	0	0	0	0	0	0	0	0	0	0	42066	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0002	0	0	0	0	9851	0	4345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7348	0	0	0	0	0	0	0	0	0	5641	0	0	0	0	0	0	0	1878	0	0	0	0	7869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21705	0	0	0	0	0	1565677	0	0	0	0	0	0	0	0	0	7875	66075	0	0	0	16471	4547	0	4088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53780	0	0	0	0	0	0	0	0	0	0	0	13709	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0003	0	0	0	0	12258	0	8758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72638	773	0	0	0	0	0	0	0	0	1551	0	1956	0	2550	1092	0	18284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12748	0	0	0	0	0	0	0	0	0	0	0	0	815	0	0	10331	0	24776	0	0	0	762	0	0	0	10927	0	0	0	0	0	0	0	7185	0	0	0	0	10232	759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39066	0	0	0	0	0	299168	0	1034	0	0	1682	0	0	0	0	11590	73061	0	0	0	21386	5617	0	3753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23057	0	0	0	0	0	0	0	0	0	0	0	36510	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0004	0	0	0	0	5896	0	2960	0	0	2031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29165	0	0	0	0	0	0	0	0	0	779	0	463	0	2667	0	0	43721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1972	1683	0	0	0	0	0	0	0	0	0	470	0	0	0	0	2016	0	662	0	0	0	0	0	0	0	4124	0	445	0	0	0	0	0	0	0	0	0	0	2862	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15535	0	0	0	0	0	137453	0	0	0	0	1075	0	0	0	0	6237	54143	0	0	0	10085	2221	0	1875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19127	0	0	0	0	0	0	0	0	0	0	0	52498	0	2521	0	0	0	0	0	0	0	0	0	0	0
CHI0006	0	0	0	0	7864	0	3174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87719	0	0	0	0	0	0	0	0	0	1687	0	0	0	2298	0	0	1765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8941	0	0	0	0	0	0	0	0	0	0	0	0	1468	0	0	2723	0	2394	0	0	0	0	0	0	0	6887	0	0	0	0	0	0	0	0	0	0	0	0	22160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34427	0	0	0	0	0	899391	0	0	0	0	0	0	0	0	0	6186	78014	0	0	0	10820	2634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55196	0	0	0	0	0	0	0	0	0	0	0	68510	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0007	0	0	0	0	3576	0	1737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10789	0	0	0	0	0	0	0	0	0	1502	0	0	0	0	0	0	1594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15793	0	0	0	0	0	0	0	0	0	0	0	0	1462	0	0	3102	0	6053	0	0	0	0	0	0	0	2502	0	0	0	0	0	0	0	0	0	0	0	0	33899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9740	0	0	0	0	0	1144546	0	0	0	0	0	0	0	0	0	14944	116660	0	0	0	7176	1976	0	1659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28689	0	0	0	0	0	0	0	0	0	0	0	27618	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0010	0	0	0	0	7244	0	3021	0	0	1217	0	0	0	0	0	0	0	0	0	0	0	0	0	3234	0	0	19424	0	0	0	0	0	0	0	0	0	1049	0	815	0	1005	0	0	34927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59662	0	0	0	0	0	0	0	0	0	0	0	0	896	0	0	3874	0	7448	0	0	0	0	0	0	0	4994	0	0	0	0	0	0	0	965	0	0	0	0	149504	1130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	811	0	0	0	0	0	18623	0	0	0	0	0	182383	0	0	0	0	1172	0	0	0	0	5661	49359	0	0	0	10697	2129	0	6667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11305	2700	0	0	0	0	0	0	0	0	0	0	24165	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0014	0	470	0	0	7296	0	7150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49657	0	0	0	0	0	0	0	0	0	1034	0	1946	0	588	464	0	95875	0	0	0	0	0	470	0	0	0	0	0	0	0	0	0	5132	1399	0	0	0	0	0	0	0	0	0	456	0	1049	0	0	2714	0	1690	0	0	0	0	0	0	0	4120	0	496	0	0	0	0	0	1441	0	0	0	0	10422	770	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	535	0	0	0	13332	0	0	0	0	497	95493	0	1099	0	0	1298	0	0	0	0	7136	45852	0	0	0	10706	1772	0	1395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16953	0	0	0	0	0	0	0	0	0	0	0	8336	0	0	0	541	0	0	0	0	0	0	0	0	0
CHI0016	0	0	0	0	2265	0	562	0	0	867	0	0	0	0	0	0	0	0	0	0	0	0	0	1341	0	0	15992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	86955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70376	863	0	0	0	0	0	0	0	0	0	693	0	0	0	0	904	0	7438	0	0	0	0	0	0	0	1203	0	0	0	0	0	0	0	0	0	0	0	0	72773	612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5371	0	0	0	0	0	55088	0	455	0	0	985	0	0	0	0	6932	26999	0	0	0	8284	0	0	1075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19000	0	0	0	0	0	0	0	0	0	0	0	11423	0	0	0	537	0	0	0	0	0	0	0	0	0
CHI0017	0	0	0	0	19644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4438	0	6426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5198	0	0	0	0	0	0	0	0	0	11139	0	0	0	0	0	0	0	0	0	0	0	0	62099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50307	0	0	0	0	0	2863325	0	0	0	0	0	0	0	0	0	8088	55146	0	0	0	23780	4710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144631	0	0	0	0	0	0	0	0	0	0	0	16146	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0018	0	0	0	0	10727	0	9068	0	0	11865	0	0	0	0	0	0	0	0	0	0	0	0	0	4807	0	0	21292	0	0	0	0	0	0	0	12585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11668	0	7884	0	0	0	0	0	0	0	0	0	16713	0	0	0	0	0	23181	0	0	0	0	195271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26512	0	0	0	0	0	3310126	0	0	0	0	0	0	0	0	0	13392	119249	0	0	0	49390	9156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395506	105575	0	0	0	0	0	0	0	0	0	0	162615	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0020	0	0	0	0	9053	0	5922	0	0	0	0	0	0	0	0	6657	0	0	0	0	0	0	0	960	1865	0	20299	0	0	0	0	0	0	0	0	0	0	0	0	0	2503	0	0	11127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60263	0	0	0	0	0	0	0	0	0	0	0	0	5187	0	0	10544	0	23275	0	0	0	0	0	0	0	3600	0	0	0	0	0	0	0	0	0	0	0	0	16978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17184	0	0	0	0	0	311002	0	3725	0	0	1207	0	0	0	0	9945	66995	0	0	0	11767	4792	0	2101	0	0	0	0	0	0	0	0	0	0	0	0	0	891	0	0	65071	0	0	0	0	0	0	0	0	0	0	0	148021	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0022	0	0	0	0	9433	0	4942	0	0	2148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27905	0	0	0	0	0	0	0	0	0	1237	0	0	0	1545	0	0	1311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4400	0	18358	0	0	0	0	0	0	0	5390	0	0	0	0	0	0	0	1821	0	0	0	0	5273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25309	0	0	0	0	0	758338	0	0	0	0	0	0	0	0	0	9885	89820	0	0	0	14049	2825	0	1594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16161	2051	0	0	0	0	0	0	0	0	0	0	50099	0	1199	0	0	0	0	0	0	0	0	0	0	0
CHI0023	0	0	0	0	4217	0	2660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2360	0	0	8420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2476	0	0	0	0	0	0	0	0	0	0	0	0	85798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7540	0	0	0	0	0	1689238	0	0	0	0	0	0	0	0	0	7756	51683	0	0	0	7069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203826	0	0	0	0	0	0	0	0	0	0	0	6151	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0024	0	0	0	0	7877	0	5024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68158	0	0	0	0	0	0	0	0	0	1479	0	0	0	1897	0	0	2555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7732	0	0	0	0	0	0	0	0	0	0	0	0	1298	0	0	1809	0	0	0	0	0	0	0	0	0	6888	0	0	0	0	0	0	0	0	0	0	0	0	14437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25930	0	0	0	0	0	723428	0	0	0	0	0	0	0	0	0	8262	123550	0	0	0	13518	7105	0	1862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167011	0	0	0	0	0	0	0	0	0	0	0	24141	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0025	0	0	0	0	4063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9747	0	0	0	12698	0	0	0	0	0	0	0	5193	0	2874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4943	0	4197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7819	0	0	0	0	0	1567707	0	0	0	0	0	0	0	0	0	11767	122378	0	0	0	8606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370022	0	0	0	0	0	0	0	0	0	0	0	69263	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0027	0	0	0	0	6474	0	5119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93734	0	0	0	0	0	0	0	0	0	1784	0	0	0	2327	0	0	2697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9704	0	0	0	0	0	0	0	0	0	0	0	0	1821	0	0	5235	0	0	0	0	0	0	0	0	0	5198	0	0	0	0	0	0	0	0	0	0	0	0	19286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24872	0	0	0	0	0	1162059	0	0	0	0	0	0	0	0	0	6460	64964	0	0	0	12971	4101	0	2410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77693	0	0	0	0	0	0	0	0	0	0	0	66221	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0028	0	0	0	0	15252	0	9703	0	0	0	0	0	0	0	0	0	0	873	0	0	0	0	0	0	0	0	15977	899	0	0	0	0	0	0	0	0	2820	0	0	0	3627	998	0	1624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2725	0	0	7314	0	0	1687	0	0	905	0	0	0	12757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1436	0	0	0	0	0	44579	0	0	0	0	0	419679	0	0	0	0	980	0	0	0	0	5638	66257	0	0	0	21015	5623	0	6152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1046	98340	0	0	0	0	0	0	0	0	0	0	0	31498	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0029	0	0	0	0	5685	0	0	0	0	9655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6377	0	31726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10877	0	0	0	0	0	2916208	0	0	0	0	0	0	0	0	0	14670	101929	0	0	0	34845	4363	0	5377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339008	0	0	0	0	0	0	0	0	0	0	0	6835	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0030	0	0	0	0	6956	0	2926	0	0	0	0	0	0	574	0	0	0	0	0	0	0	0	0	0	0	0	27376	541	0	0	0	0	0	0	1446	0	947	0	1405	0	1625	633	0	20240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	701	536	0	0	0	0	0	0	0	0	0	0	0	729	0	0	2526	0	13485	0	0	0	578	0	0	0	4902	0	470	0	0	0	0	0	2202	0	0	0	0	1339	411	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430	0	0	0	0	0	24779	0	390	0	0	411	107203	0	730	0	0	814	0	0	0	0	6822	38090	0	0	0	10006	4052	0	2763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	9939	0	0	0	0	0	0	0	0	0	0	0	33402	395	0	0	0	0	0	0	0	0	0	0	0	0
CHI0032	0	0	0	0	8826	0	2268	0	0	0	0	0	0	0	0	2455	0	0	0	0	0	0	0	0	0	0	32482	0	0	0	0	0	0	0	0	0	1018	0	0	0	3477	0	0	16321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	595	950	0	0	0	0	0	0	0	0	0	0	0	762	0	0	2268	0	0	0	0	0	0	0	0	0	5541	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2002	0	0	0	0	0	22791	0	0	0	0	0	225525	0	0	0	0	790	0	0	0	0	4336	28785	0	0	0	11501	2622	0	1183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24376	0	0	0	0	0	0	0	0	0	0	0	47077	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0033	0	0	0	0	7861	0	3533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5679	598	0	0	0	0	0	0	0	0	1357	0	0	0	6246	624	0	9096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1030	0	0	2210	0	0	0	0	0	0	0	0	0	4549	0	528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	0	0	0	0	0	21968	0	0	0	0	0	195453	0	0	0	0	660	0	0	0	0	5233	54516	0	0	0	12991	3611	0	1868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38777	0	0	0	0	0	0	0	0	0	0	0	52948	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0034	0	0	0	0	18118	0	9188	0	0	0	0	0	0	5087	0	0	0	0	0	0	0	0	0	0	0	1264	57205	1147	0	0	0	0	0	0	0	0	2775	0	17093	0	2023	1352	0	2868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34369	0	0	0	0	0	0	1272	0	0	0	0	0	1422	0	0	30806	0	4664	0	0	0	0	0	0	0	15300	0	1184	0	0	0	0	0	19537	0	0	0	0	47983	1580	4059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45226	0	1323	0	0	0	515596	0	0	0	0	1573	0	0	0	0	12517	136163	0	0	0	25128	11258	0	6948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38678	7207	0	0	0	1609	0	0	0	0	0	0	14271	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11898	0	0	0	0	0	0	0	37417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6094	0	0	0	0	45038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8791	0	0	0	0	0	2577882	0	0	0	0	0	0	0	0	0	6615	150360	0	0	0	7151	4516	0	3798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284286	0	0	0	0	0	0	0	0	0	0	0	14976	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0037	0	0	0	0	13305	0	8968	0	0	0	0	0	0	8713	0	0	0	0	0	0	0	0	0	13453	0	3881	67561	0	0	0	0	0	0	0	2552	0	0	0	31583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2135	0	0	0	0	26731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159111	0	1016261	0	0	0	0	0	0	0	7935	0	0	0	0	0	0	0	15607	0	0	0	0	69436	5322	6819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36991	0	0	0	0	0	213728	0	0	0	0	2712	0	0	0	0	0	19636	0	0	0	17273	19731	0	96765	0	0	0	0	0	0	0	0	0	0	0	2111	0	0	0	0	40234	0	0	0	0	0	0	0	0	0	0	0	6360	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0038	0	0	0	0	10279	0	14450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6989	0	0	17118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46153	0	42680	0	0	0	0	0	0	0	6190	0	0	0	0	0	0	0	9501	0	0	0	0	527939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23780	0	0	0	0	0	2572329	0	0	0	0	0	0	0	0	0	6022	40948	0	0	0	21473	7391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104921	0	0	0	0	0	0	0	0	0	0	0	17575	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0039	0	0	0	0	3856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46496	0	0	0	0	0	0	0	0	0	0	0	0	0	4561	0	0	2780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2450	0	0	0	0	136574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9280	0	0	0	0	0	1249625	0	0	0	0	0	0	0	0	0	11198	109451	0	0	0	8825	3210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94725	0	0	0	0	0	0	0	0	0	0	0	34775	0	0	0	0	0	0	0	0	0	0	0	0	0
CHI0041	0	0	0	0	10604	0	4870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51149	777	0	0	0	0	0	0	0	0	1869	0	882	0	1810	936	0	3221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4638	0	0	0	0	0	0	0	0	0	0	0	0	847	0	0	2505	0	0	0	0	0	0	0	0	0	9299	0	793	0	0	0	0	0	0	0	0	0	0	7472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1024	0	0	0	0	0	26023	0	0	0	0	757	430487	0	0	0	0	1704	0	0	0	0	5589	85969	0	0	0	11881	3086	0	5200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	754	14479	0	0	0	0	0	0	0	0	0	0	0	29725	0	3139	0	0	0	0	0	0	0	0	0	0	0
CHI0047	0	0	0	0	8510	0	9788	0	0	1811	0	0	0	0	0	2459	0	0	0	0	0	0	0	0	0	0	83514	0	0	0	0	0	0	0	0	0	1513	0	0	0	2187	0	0	1640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8753	0	17724	0	0	0	0	0	0	0	5491	0	2061	0	0	0	0	0	2053	0	0	0	0	16845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2047	0	0	0	0	0	23029	0	0	0	0	0	793935	0	0	0	0	1587	0	0	0	0	4898	43969	0	0	0	12914	3528	0	1607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197812	0	0	0	0	0	0	0	0	0	0	0	12060	0	0	0	0	0	0	0	0	0	0	0	0	0
