Samples	SAR11_RED_32_80M_BOWTIE2	SAR11_IOS_57_05M_BOWTIE2	SAR11_IOS_56_05M_BOWTIE2	SAR11_IOS_52_75M_BOWTIE2	SAR11_PON_140_05M_BOWTIE2	SAR11_ANW_146_05M_BOWTIE2	SAR11_PSW_128_05M_BOWTIE2	SAR11_ION_41_60M_BOWTIE2	SAR11_IOS_65_05M_BOWTIE2	SAR11_ANE_151_05M_BOWTIE2	SAR11_ION_39_25M_BOWTIE2	SAR11_PSE_100_50M_BOWTIE2	SAR11_ANW_141_05M_BOWTIE2	SAR11_PSW_122_05M_BOWTIE2	SAR11_ANE_151_80M_BOWTIE2	SAR11_PON_132_05M_BOWTIE2	SAR11_PSW_124_05M_BOWTIE2	SAR11_IOS_52_05M_BOWTIE2	SAR11_ASE_68_05M_BOWTIE2	SAR11_ION_38_05M_BOWTIE2	SAR11_IOS_64_65M_BOWTIE2	SAR11_ION_38_25M_BOWTIE2	SAR11_ION_36_17M_BOWTIE2	SAR11_ASW_78_05M_BOWTIE2	SAR11_RED_31_05M_BOWTIE2	SAR11_ION_41_05M_BOWTIE2	SAR11_ASE_68_50M_BOWTIE2	SAR11_PSE_109_05M_BOWTIE2	SAR11_ANE_150_05M_BOWTIE2	SAR11_ANW_149_05M_BOWTIE2	SAR11_IOS_64_05M_BOWTIE2	SAR11_PSE_94_05M_BOWTIE2	SAR11_IOS_65_30M_BOWTIE2	SAR11_IOS_58_66M_BOWTIE2	SAR11_RED_34_60M_BOWTIE2	SAR11_ANW_148_05M_BOWTIE2	SAR11_ASE_66_30M_BOWTIE2	SAR11_ANE_150_40M_BOWTIE2	SAR11_ASW_76_05M_BOWTIE2	SAR11_RED_33_05M_BOWTIE2	SAR11_ION_36_05M_BOWTIE2	SAR11_RED_32_05M_BOWTIE2	SAR11_PSE_102_05M_BOWTIE2	SAR11_ANE_152_05M_BOWTIE2	SAR11_ANW_145_05M_BOWTIE2	SAR11_PSW_123_05M_BOWTIE2	SAR11_PON_138_05M_BOWTIE2	SAR11_PSE_109_30M_BOWTIE2	SAR11_PSE_111_05M_BOWTIE2	SAR11_PSE_110_05M_BOWTIE2	SAR11_IOS_62_05M_BOWTIE2	SAR11_PON_138_60M_BOWTIE2	SAR11_ANE_004_05M_BOWTIE2	SAR11_PSW_125_05M_BOWTIE2	SAR11_ANW_142_05M_BOWTIE2	SAR11_PON_137_05M_BOWTIE2	SAR11_MED_18_05M_BOWTIE2	SAR11_ASE_70_05M_BOWTIE2	SAR11_PSE_100_05M_BOWTIE2	SAR11_PSE_93_05M_BOWTIE2	SAR11_ASW_72_100M_BOWTIE2	SAR11_PSE_111_90M_BOWTIE2	SAR11_ION_42_05M_BOWTIE2	SAR11_RED_34_05M_BOWTIE2	SAR11_ASE_66_05M_BOWTIE2	SAR11_ANE_004_40M_BOWTIE2	SAR11_PSE_102_40M_BOWTIE2	SAR11_ION_42_80M_BOWTIE2	SAR11_ION_48_05M_BOWTIE2	SAR11_ION_45_05M_BOWTIE2	SAR11_MED_18_60M_BOWTIE2	SAR11_ASW_72_05M_BOWTIE2	SAR11_PSW_128_40M_BOWTIE2	SAR11_PSE_110_50M_BOWTIE2
SAR11_PON_138_05M_BOWTIE2	0.07577954780761176	0.06872938355439362	0.056398547169584146	0.04223857067153425	0.09882392687692476	0.05344564567947796	0.031437487679593645	0.07514554263131501	0.06259820818689021	0.05675058299614333	0.0977513556086197	0.04606051249829346	0.11385229850752054	0.05538899453902302	0.05685144729314151	0.07664253833417711	0.054694587638527636	0.03479567560933883	0.052428816462815386	0.09684173291540965	0.05195047957957466	0.08651115058254344	0.10158857437825475	0.04866027337434853	0.07877382653053511	0.06807733593627407	0.05684153530000713	0.053964657911716674	0.05095869329165725	0.0584845694914905	0.04963451504149352	0.07817442330881574	0.0638168580591596	0.06849970017847495	0.06398795591807005	0.051659632356539475	0.05755412308977992	0.051651435657091294	0.07241222372649281	0.10537095813543129	0.10020161951213669	0.08182068060106729	0.06894520193637588	0.08254202190607796	0.06889105285657449	0.05358564901607321	0.0	0.03852089194970243	0.04770609423341565	0.032134998195576525	0.0755274963109338	0.04252090781943052	0.06802379093139899	0.05989798853481565	0.055169927722751644	0.042286221716704375	0.08990406308282006	0.04371750111892969	0.05115176760914886	0.12858685306533013	0.04250936403359118	0.04565801626721655	0.06829437012739559	0.10919358563072457	0.05811307494200424	0.0578992600031496	0.06629712157377055	0.06724531454272298	0.05731275399444202	0.059337141116622694	0.09629920884646836	0.04762856310540786	0.029211537402038523	0.030092513899713236
SAR11_PSE_109_30M_BOWTIE2	0.07577898512872283	0.06451629981092755	0.057253640828372365	0.04914098522862931	0.07444626666342358	0.05230821226056781	0.04893723808841455	0.06234970300607956	0.05658930575496657	0.04434750368313456	0.07956215036896896	0.037553612380757495	0.10043401754000214	0.08267662517622565	0.04452306685085616	0.10222729744362535	0.07998630674974316	0.045895085809469105	0.050727361641734525	0.07403609311144199	0.05467042215929374	0.06623311279383526	0.07646523073335032	0.049201023255350695	0.07515693815295166	0.06582199462866745	0.05479208848240802	0.01868726904879381	0.04274356390343759	0.0495740983392835	0.05136536988987872	0.08513693330193861	0.05706962632254331	0.06168830428207184	0.06096045873216083	0.05175651228015643	0.04883927739899985	0.04420038661256731	0.09180671499687487	0.09034982169979322	0.07519453274134669	0.07541347628556361	0.022501750259380726	0.0817614342041657	0.05531485843048212	0.07895005048970771	0.03852089194970243	0.0	0.0577695304495951	0.010818860147640219	0.06942370931866626	0.028217897835861705	0.06152242277838893	0.08438395863824444	0.06183159105553315	0.013642850169045428	0.09350365490368617	0.03187439222038546	0.060548247161615665	0.1260505272030895	0.05002894672568958	0.04640461423410125	0.06813101541097577	0.09176576640970291	0.048400981002068466	0.04752866013933277	0.024757384871801014	0.06085627436347929	0.0855134175483917	0.07238758593164107	0.1000251454970914	0.058315895427972	0.046571687334753586	0.014108006076269164
SAR11_PSE_111_05M_BOWTIE2	0.13657850342386502	0.13004005904375682	0.1176805352076371	0.09359925992120022	0.15436356029899378	0.10807282485158243	0.02388343527267589	0.13394136037295434	0.12147540472780927	0.09324943837460797	0.15651490733492546	0.032508684510664576	0.16867748283382578	0.025533020760070912	0.09127115735813185	0.12466909671631621	0.023892534632869666	0.09117754930474697	0.09047470430389404	0.15369860482919173	0.10822526492580076	0.14436876259294873	0.15781057953020583	0.0988580313805496	0.1417605053322034	0.13247468747611502	0.09558253301185715	0.09518600848407766	0.09687937229779664	0.11241254470091255	0.10648227674200872	0.05942543980499593	0.12205639468626805	0.1288003755723831	0.11447297213204322	0.1065025276813496	0.10933078368071247	0.09913529639773122	0.12103356887850736	0.1630343223561902	0.15646590820931983	0.14372728853494054	0.09868186321464967	0.0906246906743382	0.12259652444223623	0.026343491497633598	0.04770609423341565	0.0577695304495951	0.0	0.03916549977054973	0.1380014322065357	0.05899610580908443	0.10019734718760909	0.027577876284826885	0.11354702905002456	0.0796915148574977	0.10806372561832656	0.06835377428148315	0.012628019423654324	0.1255611949527321	0.08773844658272512	0.023310956988726428	0.13350714786565177	0.1654512482157946	0.11118503062400564	0.08847856747853433	0.09215773524759796	0.12729854324335022	0.12045412483259665	0.12531994068443864	0.11383327192719217	0.10737421622846322	0.025173266835003205	0.03431529223346741
SAR11_PSE_110_05M_BOWTIE2	0.083422540229112	0.07341885405083115	0.06458506076451231	0.04939762971124839	0.08980975896983867	0.0565905943306404	0.03346633218002015	0.07288382417335337	0.06425978476512584	0.04620586694131623	0.09323460251280391	0.02462117389757501	0.11209974730486794	0.06246211500268173	0.04572036009312619	0.09881907428318881	0.05903218788649767	0.04804354010673062	0.05049665801887038	0.08830582677430476	0.05829619031211741	0.0795714097584117	0.09166776994491244	0.05177085393402325	0.08497809601004402	0.07512345862529601	0.0545397506127141	0.03145710197739249	0.04598867287337871	0.05620046705520498	0.05530101719294467	0.07013795467738637	0.06530407191855359	0.07044190902565173	0.0647748707746304	0.05567492516011552	0.05498497174574535	0.047710262665382364	0.08924812637540314	0.10277230786576141	0.09076838643293272	0.08538149507491266	0.0356520552354902	0.0729984795045393	0.06477748536541184	0.0588254939626458	0.032134998195576525	0.010818860147640219	0.03916549977054973	0.0	0.07955777245146867	0.023194101591488048	0.060906596441907324	0.06329723738541315	0.06519690414387136	0.02189069296969226	0.08702527813975414	0.029991356804341396	0.04253966197002379	0.11592945497372609	0.048464975207798355	0.0301376119544563	0.07711222064637868	0.10460407100240554	0.0550066722033149	0.04629056329267811	0.03431933095171713	0.0690753745467585	0.08541509307503603	0.07745519792912026	0.09364687089235457	0.06166508682278371	0.0318757999071273	0.007381060071704693
SAR11_IOS_62_05M_BOWTIE2	0.03510276231463583	0.011158206326229991	0.013943934261565594	0.043295003282252775	0.03371478271376949	0.02954610476072217	0.11311266555393307	0.019644903430877325	0.012922595070210652	0.06047209011204291	0.024697549883198833	0.11281892128611037	0.04416788126697779	0.15733972361595483	0.06349471210082014	0.10116104678430105	0.1547144025316608	0.038372197491105764	0.058222160112427424	0.0314254875154969	0.02824164565507159	0.023677752331019652	0.0367507762488799	0.03738933606203243	0.0243010364569215	0.014569102654470978	0.06099911597777585	0.04446346357928954	0.041696332719403095	0.027134362636555	0.023285916442415844	0.15564955414782689	0.015953602656337496	0.01078126314908534	0.04081639664566428	0.031157014556775997	0.02395394128699968	0.03987261004684939	0.08559234406642824	0.03197224944502908	0.035549941058365175	0.022220023636215336	0.07707363637408549	0.12628630472482072	0.02632503691448962	0.15357446741305725	0.0755274963109338	0.06942370931866626	0.1380014322065357	0.07955777245146867	0.0	0.07738030085267023	0.08135341707497878	0.16020227534752518	0.037076481430736385	0.04880304788613132	0.1256701501977464	0.07593735893889475	0.14160952650610215	0.1859328745982809	0.05377552870683844	0.12210675175583341	0.014533972457138833	0.037231260271061495	0.021929698958709998	0.06869906586700192	0.07798892484377051	0.018475714800478493	0.06601609896722105	0.035136336118727685	0.13413803921625878	0.03938772476233399	0.10833250272827843	0.0809599671317417
SAR11_PON_138_60M_BOWTIE2	0.07930765542439866	0.07169673127049914	0.06337038048207388	0.04222833340425747	0.09135117801235348	0.04831078566799385	0.05254620634896301	0.06889182771321511	0.059982072317438795	0.03550640368013591	0.09230086409983329	0.02819434321225922	0.11054649821416762	0.08456737861101182	0.033809431903045195	0.09506706111146301	0.08159182881656779	0.04771873896199441	0.03789750220594956	0.08845497888913834	0.05254671341841788	0.07796677178274802	0.09215090411285598	0.04531284923168444	0.08227118883887752	0.07352632361353417	0.04235470882957004	0.0428618740774932	0.03576826370467845	0.048070047880846456	0.04947754009667882	0.07630498759149096	0.06077211848974462	0.06777981336301153	0.05236565323155362	0.04768712210768977	0.04821464589102853	0.03762587328607914	0.08425878218800364	0.1016360666021342	0.09130786748294017	0.08320852233212572	0.046960520886055845	0.056361748961962777	0.05921246592741769	0.08121760579450743	0.04252090781943052	0.028217897835861705	0.05899610580908443	0.023194101591488048	0.07738030085267023	0.0	0.04986009368459865	0.0863135471230666	0.0586403495976614	0.03164740467738614	0.07357339517565309	0.02905593039895149	0.06308281976283192	0.10849886708295331	0.03732421557713339	0.037547854065263175	0.07493767927711825	0.10346377489039782	0.04914766661927539	0.03134366016391299	0.04067320064239832	0.06423253653673644	0.08266299386210707	0.0752779111544144	0.08046635736819585	0.05723303555382575	0.050041237773025604	0.021257460297218977
SAR11_ANE_004_05M_BOWTIE2	0.08398790837013925	0.07788453620265945	0.07174272363131684	0.057532356174907484	0.09592436854331066	0.055679459495875494	0.08978299705386328	0.07432473034739873	0.06784457882272499	0.024571186738355566	0.09480884110205712	0.06952393817052716	0.1146972536797145	0.12350408847546901	0.0250453436802639	0.0919755785080636	0.12142362934182271	0.06149871641668736	0.03355672537170307	0.09190127416731275	0.06285857035641174	0.08246541515810313	0.09554174962308348	0.05076245902533927	0.08616905967364719	0.07725467943942055	0.03903121308863722	0.06391912932404042	0.03167515521922748	0.052074030856289144	0.060449734365328966	0.0845872251329669	0.06904743574306216	0.07417431828605126	0.06615573850400613	0.05258858114096299	0.053268045054741475	0.03314613017755219	0.09205966486796346	0.10484328379172492	0.09436638344773618	0.08725662967663361	0.07403895211697709	0.0487596005687686	0.060972909709972045	0.11985027620303368	0.06802379093139899	0.06152242277838893	0.10019734718760909	0.060906596441907324	0.08135341707497878	0.04986009368459865	0.0	0.12639985705486756	0.06900760546030271	0.05635286228572034	0.04049488961918668	0.050054387306767145	0.10416598044960002	0.12316787059774881	0.05488911544835173	0.07915885299437153	0.07883100744668003	0.10686117116179816	0.053538685830967436	0.025534983762894536	0.0681973914286208	0.07167633532115614	0.09142011473844913	0.08087449782027523	0.045057278750973984	0.06674856619968172	0.08691677428029032	0.06007428205707965
SAR11_PSW_125_05M_BOWTIE2	0.15847830699843213	0.15212200870026726	0.13894501420044192	0.11466764496721749	0.17937194861606542	0.13041014831535425	0.025847394214192354	0.1576299688713223	0.14426661780596883	0.12008726284892002	0.18026335056251896	0.061266582806204894	0.19171605254655177	0.01176674483707607	0.11818163081687316	0.14341524805644323	0.009325223771348035	0.11162304847487681	0.11501362987630248	0.17828814639798107	0.12978890926932318	0.16875859416617045	0.1828961785919313	0.12137856353219911	0.1633201524290936	0.15470068250400038	0.1194273266970648	0.12209300620525299	0.1219566238229749	0.1366129262784913	0.1284967241515662	0.08139908488106062	0.144914863181286	0.15120148838954284	0.13736264544386578	0.12898136712736852	0.1334681789257166	0.12399659820435294	0.13989592657494243	0.18586679324671485	0.1813179676848098	0.16577532052066069	0.13005730373688462	0.11806977599903623	0.14641425088391058	0.012672393666050663	0.05989798853481565	0.08438395863824444	0.027577876284826885	0.06329723738541315	0.16020227534752518	0.0863135471230666	0.12639985705486756	0.0	0.1342845196229967	0.10762056164759815	0.13303225801458818	0.09649451615948068	0.03392999574506739	0.1548490642972894	0.10994648872884139	0.04749992365683575	0.15536633537212285	0.18876037344668528	0.134623751735358	0.11569212430003806	0.12336263211441367	0.150132047337606	0.13959850710041588	0.14588055958552693	0.13915951740789512	0.12843554710867922	0.027240032681366655	0.05794886410610367
SAR11_ANW_142_05M_BOWTIE2	0.03878691107160859	0.034270941846776926	0.027276365319169882	0.02284052612787979	0.07146800554158317	0.017052739415703955	0.09079971679985943	0.04145625904109729	0.027344631718632106	0.05131132665656968	0.0626505000112999	0.08897578442253651	0.0829315016527794	0.13195239066561004	0.052695466276615144	0.06597992004130493	0.129064229026559	0.025793744816813402	0.04602749876532242	0.0664641591344729	0.022554257651022258	0.05298008851486424	0.07222821037106963	0.023563556623292903	0.038434699195903144	0.030232333379841214	0.049038088717741735	0.05215232362666011	0.03375071274779984	0.02659476286338247	0.019494055431829693	0.13164567992463916	0.028842555828217376	0.03150511935902656	0.037404189908886054	0.01818573964959047	0.031100424531108284	0.031956250504945216	0.055214031138607345	0.0701353549927285	0.07062407178788066	0.04117336913862002	0.07766265234736125	0.10526736069900655	0.03947681336823394	0.12848404526624968	0.055169927722751644	0.06183159105553315	0.11354702905002456	0.06519690414387136	0.037076481430736385	0.0586403495976614	0.06900760546030271	0.1342845196229967	0.0	0.04665472340399379	0.10743509162170384	0.05864696688572413	0.11730415279158646	0.16529497128943083	0.02765627532976289	0.0966041304927413	0.029968588247751615	0.07745193002669426	0.03125330299125617	0.055208780489299336	0.07527382950256212	0.02951708762024885	0.04048726730127816	0.026905892415720722	0.11535997116193808	0.022256249330622202	0.08565604287855022	0.0646536347928276
SAR11_PON_137_05M_BOWTIE2	0.056588386140329794	0.04515152645682663	0.03973899247472401	0.03694150921428685	0.05695589360609188	0.037148576345261586	0.06530489582143528	0.04199563534807094	0.037284510391008885	0.036641915018187365	0.05920448884620022	0.053303613860720245	0.08446095155183775	0.10556828914504379	0.03760583956787211	0.09696481308242588	0.10245854444523828	0.03407411260340598	0.04273159581752861	0.054199227663991656	0.03919356102474192	0.04537808362661755	0.05654933722328559	0.0367170141902885	0.05473665196427291	0.044826050166707154	0.04671837892407993	0.012216970867218513	0.029817518812240706	0.03235504578474546	0.03518186908341969	0.10214953729693055	0.03868831557502972	0.04171284786761331	0.04664912481290573	0.0363026878363496	0.031954628534503926	0.031250581484935314	0.08371678993338216	0.07161613126018862	0.0559761824497812	0.05492862685732114	0.02265785158848599	0.08767377997037851	0.039081381632205314	0.10099109053607302	0.042286221716704375	0.013642850169045428	0.0796915148574977	0.02189069296969226	0.04880304788613132	0.03164740467738614	0.05635286228572034	0.10762056164759815	0.04665472340399379	0.0	0.09535782473255283	0.03275393620914646	0.0832645665804197	0.13756956073876692	0.04135335658469008	0.06463316957008802	0.046954379334040564	0.07340618332141191	0.03145288615610453	0.04165178979182593	0.02573170667416702	0.03962470635386417	0.07369666878409131	0.054595061848850546	0.10312735791258787	0.043975071930310694	0.06184172222465201	0.025179861447433005
SAR11_MED_18_05M_BOWTIE2	0.12483842406116574	0.12094024541459947	0.11295056331472553	0.09389303909888536	0.14061266661918248	0.09556266885864528	0.10598407164980439	0.12070828125419963	0.11228839484640807	0.06139219829620868	0.14165657461969583	0.07895921789127003	0.15413305503956765	0.12941973546526542	0.06165165745817014	0.1114455545592995	0.12849175582223615	0.0979398579039289	0.0617597224541806	0.13862364869941657	0.10233674460005016	0.13052727810342313	0.14218462585333658	0.08731954345067927	0.13004619268522322	0.12135478762174146	0.06634431312998379	0.10605718323030966	0.07119711139052043	0.09667186886432011	0.10132657659439404	0.07516760636411757	0.11343226923225747	0.1195310724890114	0.10279091452213385	0.09195961257685303	0.09516904546910154	0.07354528409060579	0.11568787838200922	0.14767252102987338	0.14077369040849408	0.13151346593896585	0.10937147857217089	0.0477618073957945	0.10456097193339198	0.12734559064229134	0.08990406308282006	0.09350365490368617	0.10806372561832656	0.08702527813975414	0.1256701501977464	0.07357339517565309	0.04049488961918668	0.13303225801458818	0.10743509162170384	0.09535782473255283	0.0	0.07534441309136841	0.11220892325029885	0.11405589205653532	0.0862114232239326	0.08538611654805917	0.12268523430165079	0.1495572976047842	0.09624264023708262	0.061170069787733095	0.100139225532201	0.11749335827259089	0.11888044071526738	0.11964665180318212	0.022587803705093612	0.10269345510643724	0.10404888664599321	0.08372321668239835
SAR11_ASE_70_05M_BOWTIE2	0.07667224779727633	0.07068339650176036	0.06234809143811848	0.04454748536961883	0.0908045717421525	0.05069734538896531	0.06101038818587434	0.07020011540439564	0.06075618667277671	0.03876988290993566	0.0918368325541683	0.040430757282602814	0.11037014501799325	0.09388683601543035	0.03835439564130072	0.08756910449922639	0.09146932725406398	0.046527175365772444	0.04158501383390578	0.08827326925540413	0.05253813812134345	0.07869355543282652	0.09196415379795897	0.04508175246402135	0.07981903503734189	0.0715299099515263	0.044860136096953496	0.04394884650733444	0.039038811706076704	0.0509288324854863	0.05140473608172835	0.07936068344420244	0.061926641438275865	0.06785290939511046	0.058108089804076	0.04955755544568008	0.05132891998438449	0.04062421824271922	0.08041530266906494	0.10140703494597803	0.09106667371105126	0.08150522619361522	0.047227330155823366	0.06488698803420767	0.06151530716259357	0.09058278217000382	0.04371750111892969	0.03187439222038546	0.06835377428148315	0.029991356804341396	0.07593735893889475	0.02905593039895149	0.050054387306767145	0.09649451615948068	0.05864696688572413	0.03275393620914646	0.07534441309136841	0.0	0.07198473002010841	0.11544697360994483	0.03987235538266054	0.049755424055257125	0.07257488238488519	0.10355028380809783	0.05175041330594954	0.0393159570759567	0.04398857276406909	0.06590972332335898	0.07695303180255786	0.07040915376139267	0.08113340619124843	0.054541075658848026	0.05846935997443059	0.03037206472086773
SAR11_PSE_100_05M_BOWTIE2	0.14074435398723584	0.13364467670582414	0.12140320938273852	0.09762008209401685	0.15783344951267309	0.11194308015161902	0.027579294721228553	0.13773646342570356	0.12566748484056078	0.09782513035410223	0.15999102506682705	0.03736846046496711	0.1721468161693287	0.03070687903175673	0.09578994915052885	0.12824963313044346	0.029980170532637462	0.09499143446862912	0.0948076940100413	0.15730862464384054	0.11195246608078058	0.14807051893969825	0.16168178533312616	0.10308640414570103	0.1456804416011469	0.1361618089605251	0.09961485300520245	0.09811237607444956	0.10064470633709643	0.1167812804171443	0.11071069162328784	0.06323505017596165	0.1263399071760668	0.13265046369622857	0.11842231310482376	0.11043302650043085	0.11385354577356299	0.10306354588504629	0.12467574456698349	0.1664960040419039	0.16010404518195587	0.14782561097592462	0.10097938728492639	0.09515223552019225	0.12631015101872	0.03192902644458373	0.05115176760914886	0.060548247161615665	0.012628019423654324	0.04253966197002379	0.14160952650610215	0.06308281976283192	0.10416598044960002	0.03392999574506739	0.11730415279158646	0.0832645665804197	0.11220892325029885	0.07198473002010841	0.0	0.12863862131554527	0.09158570602440508	0.02918434425138161	0.13720224073486842	0.1686591002262221	0.11493041866631049	0.0935118402049796	0.09529630120391164	0.1315835919894175	0.12339482956049341	0.12883417089028204	0.11728574873639996	0.11054454947589698	0.029600940882359206	0.03822802744056164
SAR11_PSE_93_05M_BOWTIE2	0.18461598535547874	0.17962044640564545	0.17122662144444456	0.15003791452284954	0.1958605790114275	0.15752300026527644	0.135344572384678	0.18093301519215743	0.1723798212107327	0.12811697064939875	0.2007439796831696	0.09607751065174752	0.20867143042378655	0.15055003132126565	0.12484241930073325	0.1699022806620064	0.15070717461894445	0.15171579052895534	0.12503507747796938	0.1960324057359557	0.1601400243808193	0.1905172082333504	0.19907750971187343	0.1487450010200938	0.19057669067886052	0.18208072003107512	0.1298984144833839	0.15127477720512905	0.13839044155897018	0.1606365234569046	0.16060434043608107	0.10255865897233374	0.17380316592342615	0.17985656464757094	0.1588173322608969	0.15492139032910301	0.15393363067283483	0.1425472181077062	0.1664635698091287	0.20531705083757157	0.19778265007400897	0.19219509089273312	0.1399613568757152	0.08871553329604798	0.15808291393145424	0.14929797392023925	0.12858685306533013	0.1260505272030895	0.1255611949527321	0.11592945497372609	0.1859328745982809	0.10849886708295331	0.12316787059774881	0.1548490642972894	0.16529497128943083	0.13756956073876692	0.11405589205653532	0.11544697360994483	0.12863862131554527	0.0	0.1396278805444714	0.1017776720396456	0.18277315394871851	0.20583711500583335	0.1546083172492152	0.12090071087195775	0.12611710977936452	0.17857272898082732	0.16989205576392385	0.17740215178535024	0.11653159038855676	0.15823916269511917	0.135463847129496	0.11215297488658904
SAR11_ASW_72_100M_BOWTIE2	0.052230903669106654	0.04855642349949474	0.039109412134397004	0.01537819136445795	0.08520136132264677	0.027115886038259762	0.06998473385275228	0.05427084648746239	0.038032367202068706	0.04066587417743306	0.07977633131758843	0.062118707064238055	0.10001991557319656	0.10770576809969346	0.040801075052045555	0.060215101615266	0.10484404368527445	0.024172222989625625	0.03410535274289528	0.08026154261364249	0.026269418698792624	0.06754618611051988	0.08659570483269341	0.02299110857691411	0.054907996980228524	0.0473039417122052	0.03768329478513843	0.05144429361148739	0.03042058533907821	0.034041217988851846	0.023714881282005607	0.10511889682224251	0.03982217617856487	0.04506248094998089	0.038831366031883974	0.027006903448840158	0.03495156000432553	0.029071088173900805	0.0515925492515501	0.08802887926394554	0.08506432469322844	0.058021292382625655	0.06865793796736364	0.08034776588939696	0.048764749078430536	0.10416121333215034	0.04250936403359118	0.05002894672568958	0.08773844658272512	0.048464975207798355	0.05377552870683844	0.03732421557713339	0.05488911544835173	0.10994648872884139	0.02765627532976289	0.04135335658469008	0.0862114232239326	0.03987235538266054	0.09158570602440508	0.1396278805444714	0.0	0.06876786029164572	0.04746658881593713	0.09414399622251757	0.0366003859932964	0.03943155824912592	0.06444607810634051	0.04241651517434064	0.04207754711183209	0.035966388343675715	0.09306044751425846	0.023027439285934537	0.06557607358044348	0.046783194485886526
SAR11_PSE_111_90M_BOWTIE2	0.12084017877815634	0.11486352438883674	0.10366962912349587	0.07805520530108834	0.13732576461418833	0.08931947684861219	0.0341517209560398	0.11659815674429197	0.1051888868576415	0.07239790491429388	0.1399026249590295	0.014009958807284173	0.1518797625293471	0.04519130167570762	0.06965517421426326	0.11194165194088312	0.04380937880021807	0.07950218389506802	0.06899484089997632	0.13658134910927144	0.09199676070253393	0.1275498117358279	0.1406612217524864	0.0822325366255815	0.12589935754689585	0.11744273480529055	0.0739940458042494	0.08001919937330249	0.07675953519519674	0.09395615282169156	0.09075996296617572	0.05154809942423455	0.10607731817963739	0.1132972859543998	0.09437718798138628	0.08762292206492395	0.09211947967262668	0.07908070933284028	0.10689945261046196	0.1461859640073937	0.13924878578436783	0.12771568291794055	0.07904390747439827	0.06580464907095063	0.10422702773860304	0.04416997446743498	0.04565801626721655	0.04640461423410125	0.023310956988726428	0.0301376119544563	0.12210675175583341	0.037547854065263175	0.07915885299437153	0.04749992365683575	0.0966041304927413	0.06463316957008802	0.08538611654805917	0.049755424055257125	0.02918434425138161	0.1017776720396456	0.06876786029164572	0.0	0.1182411031803271	0.1479488453993506	0.09309916796160667	0.06661565471857289	0.07099630365888876	0.11106692324698719	0.10770508630271125	0.11144707451103641	0.09111458566186692	0.09223145425495838	0.034347199556683305	0.02598003157981499
SAR11_ION_42_05M_BOWTIE2	0.032294851104537114	0.014896510739142	0.014945254666262842	0.03650844017006505	0.04129706877977857	0.026494459730774356	0.10868504780210186	0.02088097613702522	0.015117081906080188	0.05848765116588994	0.030726105677483462	0.10962537734504085	0.052026996803253844	0.15263862284811414	0.06174201625467246	0.09076772794093046	0.15011918783943579	0.03092270416855547	0.055074685944917046	0.03764462761763343	0.025399000412138717	0.02824089218501169	0.04344105441617152	0.03262104535534838	0.0241981668544754	0.010348495787082745	0.05872135016583402	0.04534682562831549	0.038870765114286776	0.026018639956874257	0.0205494505906183	0.15140847874099073	0.01725459281973618	0.014372712360474549	0.03961232211816246	0.02692827768614403	0.02430833819478162	0.03730655865313337	0.07685708622815612	0.0402276154920993	0.042353446301974684	0.023626595425095598	0.0780768743488095	0.12319800988478824	0.027621904671904618	0.14886421765137314	0.06829437012739559	0.06813101541097577	0.13350714786565177	0.07711222064637868	0.014533972457138833	0.07493767927711825	0.07883100744668003	0.15536633537212285	0.029968588247751615	0.046954379334040564	0.12268523430165079	0.07257488238488519	0.13720224073486842	0.18277315394871851	0.04746658881593713	0.1182411031803271	0.0	0.045603542153057175	0.023328749543926275	0.06667368613801394	0.07851604676704593	0.01608617180925942	0.05286174577524194	0.026076641386679533	0.1308270046596265	0.031220631888231876	0.10362414147211796	0.07829081361974688
SAR11_RED_34_05M_BOWTIE2	0.06261259843191103	0.036330081405855696	0.04695600913922082	0.0847462333211344	0.02652842684110246	0.06267435813075717	0.14359979307865545	0.035956422620870176	0.043319741491805064	0.0867885909466759	0.02448204961544731	0.13828166021597144	0.02866630538861381	0.18589227056473745	0.08887652144191405	0.1440366974654984	0.18387528716121437	0.07961334490908589	0.08720702187899221	0.029173956846397897	0.06702741460468575	0.02950222672146563	0.02821094781217859	0.07327884361777193	0.04440473758390284	0.04532115407126269	0.09027226340017236	0.06072771022415713	0.06977434324827914	0.054436178552310865	0.06104558709279928	0.17897070887259203	0.0435917048444423	0.038806202491508346	0.06779804446709903	0.06387710100113175	0.05218751231363994	0.06965884660790322	0.12754854672948024	0.012073666342355072	0.029012952383243307	0.03667571559135929	0.09175176014272823	0.14872262219212518	0.04042228289657501	0.18215792298046118	0.10919358563072457	0.09176576640970291	0.1654512482157946	0.10460407100240554	0.037231260271061495	0.10346377489039782	0.10686117116179816	0.18876037344668528	0.07745193002669426	0.07340618332141191	0.1495572976047842	0.10355028380809783	0.1686591002262221	0.20583711500583335	0.09414399622251757	0.1479488453993506	0.045603542153057175	0.0	0.049090316877869355	0.09543182542120243	0.09311573214027391	0.048916082550248485	0.11377722087823483	0.08182034220926304	0.1576052642846001	0.08147643029134488	0.13909529994039582	0.1072205292683952
