	SAR11_RED_32_80M_BOWTIE2	SAR11_IOS_57_05M_BOWTIE2	SAR11_IOS_56_05M_BOWTIE2	SAR11_IOS_52_75M_BOWTIE2	SAR11_PON_140_05M_BOWTIE2	SAR11_ANW_146_05M_BOWTIE2	SAR11_PSW_128_05M_BOWTIE2	SAR11_ION_41_60M_BOWTIE2	SAR11_IOS_65_05M_BOWTIE2	SAR11_ANE_151_05M_BOWTIE2	SAR11_ION_39_25M_BOWTIE2	SAR11_PSE_100_50M_BOWTIE2	SAR11_ANW_141_05M_BOWTIE2	SAR11_PSW_122_05M_BOWTIE2	SAR11_ANE_151_80M_BOWTIE2	SAR11_PON_132_05M_BOWTIE2	SAR11_PSW_124_05M_BOWTIE2	SAR11_IOS_52_05M_BOWTIE2	SAR11_ASE_68_05M_BOWTIE2	SAR11_ION_38_05M_BOWTIE2	SAR11_IOS_64_65M_BOWTIE2	SAR11_ION_38_25M_BOWTIE2	SAR11_ION_36_17M_BOWTIE2	SAR11_ASW_78_05M_BOWTIE2	SAR11_RED_31_05M_BOWTIE2	SAR11_ION_41_05M_BOWTIE2	SAR11_ASE_68_50M_BOWTIE2	SAR11_PSE_109_05M_BOWTIE2	SAR11_ANE_150_05M_BOWTIE2	SAR11_ANW_149_05M_BOWTIE2	SAR11_IOS_64_05M_BOWTIE2	SAR11_PSE_94_05M_BOWTIE2	SAR11_IOS_65_30M_BOWTIE2	SAR11_IOS_58_66M_BOWTIE2	SAR11_RED_34_60M_BOWTIE2	SAR11_ANW_148_05M_BOWTIE2	SAR11_ASE_66_30M_BOWTIE2	SAR11_ANE_150_40M_BOWTIE2	SAR11_ASW_76_05M_BOWTIE2	SAR11_RED_33_05M_BOWTIE2	SAR11_ION_36_05M_BOWTIE2	SAR11_RED_32_05M_BOWTIE2	SAR11_PSE_102_05M_BOWTIE2	SAR11_ANE_152_05M_BOWTIE2	SAR11_ANW_145_05M_BOWTIE2	SAR11_PSW_123_05M_BOWTIE2	SAR11_PON_138_05M_BOWTIE2	SAR11_PSE_109_30M_BOWTIE2	SAR11_PSE_111_05M_BOWTIE2	SAR11_PSE_110_05M_BOWTIE2	SAR11_IOS_62_05M_BOWTIE2	SAR11_PON_138_60M_BOWTIE2	SAR11_ANE_004_05M_BOWTIE2	SAR11_PSW_125_05M_BOWTIE2	SAR11_ANW_142_05M_BOWTIE2	SAR11_PON_137_05M_BOWTIE2	SAR11_MED_18_05M_BOWTIE2	SAR11_ASE_70_05M_BOWTIE2	SAR11_PSE_100_05M_BOWTIE2	SAR11_PSE_93_05M_BOWTIE2	SAR11_ASW_72_100M_BOWTIE2	SAR11_PSE_111_90M_BOWTIE2	SAR11_ION_42_05M_BOWTIE2	SAR11_RED_34_05M_BOWTIE2	SAR11_ASE_66_05M_BOWTIE2	SAR11_ANE_004_40M_BOWTIE2	SAR11_PSE_102_40M_BOWTIE2	SAR11_ION_42_80M_BOWTIE2	SAR11_ION_48_05M_BOWTIE2	SAR11_ION_45_05M_BOWTIE2	SAR11_MED_18_60M_BOWTIE2	SAR11_ASW_72_05M_BOWTIE2	SAR11_PSW_128_40M_BOWTIE2	SAR11_PSE_110_50M_BOWTIE2
SAR11_PON_138_05M_BOWTIE2	0.14649444664171807	0.14627050617107829	0.1318234035888416	0.09790144320425465	0.19027223591870146	0.11743319755979065	0.07411931768808311	0.15723790236550317	0.13932704446769073	0.12292650956666706	0.18669074091044258	0.10287522932467696	0.20271296375571213	0.10783206808645784	0.12409262339879479	0.1416138612468918	0.10853714316511742	0.08755176868133197	0.11646861633843597	0.18655540359918787	0.11948836767021098	0.17260333701375807	0.19250511853913943	0.10974500094221373	0.1546631346902524	0.14666300349663164	0.11922758197621464	0.12161604734072418	0.11686152271353178	0.1271374881330568	0.11355251832185875	0.1350918729059819	0.1395454486787201	0.14635975939730017	0.12875751668457702	0.11706714798792484	0.1312819572712558	0.11566296422234434	0.13424985454013028	0.19347341140360796	0.19034103913329314	0.1601305865396041	0.14059020143828393	0.15280385851415723	0.14900495860262375	0.10542909130067646	0.0	0.09156680554873586	0.10013172792124092	0.07711980460371526	0.15810294169153505	0.09827970256494112	0.13107303108900736	0.11427472129492289	0.12158067767057923	0.10149544391574372	0.15685307919824343	0.09523329064718178	0.10524147702092035	0.19883998859059504	0.09817734322916605	0.09834671096464986	0.14814505345525064	0.1990339251496781	0.1295529708805313	0.12158545989205305	0.13759327563378732	0.14456669857434823	0.12185788119879681	0.12659707425430855	0.1614385107631956	0.10677705344979704	0.06911397406694719	0.0731391610414498
SAR11_PSE_109_30M_BOWTIE2	0.15201673342043198	0.1486764721324082	0.13623540814661872	0.11711903943978452	0.1671293703774498	0.12226779875076688	0.11060388063299043	0.144790075624616	0.13453959042746955	0.10899761886198478	0.1675732793693836	0.09457413380444768	0.19301209715811218	0.15231113225787218	0.10974157761152703	0.17928027793090628	0.14908710429584748	0.11081609623026445	0.11988668310539885	0.1632624367059613	0.12985784244141751	0.1509464070712888	0.16842634351981967	0.11543378717947639	0.15676623327023143	0.1497084989621673	0.12469149296749771	0.05997293889661448	0.10731284428062016	0.11660335782844178	0.12407514557262378	0.14923427786946308	0.13499914746280484	0.1422911954366214	0.1313060795356782	0.12479543295752427	0.12304402899911915	0.10763027629186606	0.16569553789425906	0.18202747095777083	0.16605848787190836	0.15664468626011874	0.06564973255943563	0.15518119165246125	0.1341453176897921	0.14869306662976423	0.09156680554873586	0.0	0.12243597762518066	0.03960151483313612	0.15276419536070374	0.08180562350372211	0.12612721281815775	0.15471004232284202	0.13498655635090928	0.04518384841888978	0.16722241852503794	0.08383856163883752	0.12716616970637207	0.2015799638736615	0.11713542395645082	0.10711804849570639	0.152195455922856	0.18622511611903492	0.12119234011234847	0.11469004120542303	0.06883608555905574	0.13977697518809673	0.16859382938541057	0.15025693181573896	0.16960609385196868	0.128227496707237	0.10698077282966467	0.046118947875459004
SAR11_PSE_111_05M_BOWTIE2	0.21515188899445759	0.2172615590800624	0.20662657020700503	0.16785662331284157	0.24932738342546557	0.18939234921184134	0.061447819113606084	0.22569407829072996	0.21231723214848808	0.17310437798306322	0.2484739909659779	0.08166809056234214	0.2585140774336103	0.0687817893892344	0.17033326851729902	0.19824143957631468	0.06196217623661826	0.1650458018251867	0.16603118577360643	0.24664572753923897	0.18825651909560925	0.23625126385187534	0.2513186768690281	0.1740812551970099	0.22746895000927503	0.22306977954890606	0.16862831634827047	0.177090803656883	0.1773228852746932	0.19703345951793783	0.18651453094417725	0.11517735775640581	0.20826790442363918	0.21813247993034857	0.1915622309616286	0.18752551661736516	0.1983480928357907	0.17932080346636936	0.19246971600613372	0.2533794237295979	0.24988411502796049	0.23062776473312863	0.1789008117576142	0.1650630001599367	0.2140308574759	0.06717514657605017	0.10013172792124092	0.12243597762518066	0.0	0.0921478655771526	0.22767417115359567	0.12423466041685882	0.17664719726056144	0.06905470601102603	0.19139173603688664	0.15521293200257602	0.1801251169009226	0.12866030570647602	0.0381063189525066	0.19783971712800297	0.161293141916811	0.06368396048106728	0.22428395506427934	0.2565951712727357	0.19793356103402915	0.16218108746310944	0.1697264445192097	0.2159971965763281	0.19862654632135268	0.20439966088802564	0.18365354793747857	0.18252698076229734	0.06189828903389594	0.08566367339186898
SAR11_PSE_110_05M_BOWTIE2	0.15974454011348715	0.15745827896702258	0.1453310336686049	0.11297821388976725	0.18649273019482138	0.1288812543312987	0.0819365982359872	0.1595943290887436	0.1470144393598668	0.11211062890964296	0.1858089433803347	0.07216319995668696	0.2067258246923066	0.12260602845661284	0.11308973160801428	0.1716783662126894	0.11911265706570962	0.11166908994727964	0.11748854423073796	0.18242346759121608	0.1309711792710766	0.16791011105309295	0.18686451370238732	0.11928848278823889	0.16994032375314827	0.1607978339408963	0.12364761202901464	0.08921601107895949	0.11312634511178832	0.12718988208298954	0.12641281884175848	0.13128763191324966	0.1439543012684681	0.15212722255072553	0.1355114641722549	0.1278367686650571	0.13321215742598058	0.11461315601351052	0.16127669989860915	0.1959893837693515	0.184521876648446	0.1698942115292883	0.09069666553625799	0.14641477581333306	0.14936296851326913	0.11960048448484872	0.07711980460371526	0.03960151483313612	0.0921478655771526	0.0	0.16546557612058566	0.07071931212730176	0.12793971509319368	0.12357195469158133	0.1380979245884424	0.06448627179597877	0.15969222477916623	0.0806641828806065	0.09826351252540999	0.19305358813727957	0.1111529668578416	0.08098865220511131	0.16450542824302383	0.2000773856343968	0.13048175653768446	0.11068789523770017	0.0887062358787164	0.15215381559034546	0.1662902552140515	0.1541864412486409	0.16403473056618478	0.128888374528503	0.07704560122560145	0.027941845103354068
SAR11_IOS_62_05M_BOWTIE2	0.09275869177876417	0.03374185491138848	0.044110227970151294	0.11432319264695179	0.08761578874456244	0.08825309206133769	0.20285044283024567	0.05558382058847533	0.040896608834060655	0.138182164212016	0.06838539484916606	0.20125392567060285	0.10263687449177006	0.2428428603134607	0.14187765771913285	0.18309107876644326	0.24257092149148063	0.10533710448813904	0.13673866091508424	0.08205139136064865	0.08343236546349053	0.06381540748041648	0.08917060933621257	0.10321511854397825	0.07136141757973669	0.04338618152766749	0.1360929584268875	0.11370379770209649	0.11366657128672741	0.08366187147995285	0.07604495924555754	0.23455426701793403	0.043438600155032425	0.03302175009202557	0.10265318919833788	0.09244724871220922	0.07134381881925878	0.11105827582685479	0.16826453218303483	0.08710313695073524	0.0906059316711536	0.0631402610861509	0.16036010173660997	0.2101363806420432	0.07266254980456477	0.24115257123960399	0.15810294169153505	0.15276419536070374	0.22767417115359567	0.16546557612058566	0.0	0.1635625874613751	0.1621031430404719	0.24512649192240532	0.1047512140844924	0.12055255553108779	0.20838363323356623	0.15665032842511561	0.23027164422068414	0.2646472343865851	0.13067021630126752	0.20993081163724248	0.04061617655070682	0.09850759016620081	0.06287594293630683	0.15352846111870622	0.15822941347458164	0.05581735520151976	0.14553627012929282	0.10033697288223986	0.21358026383713202	0.10845348364980656	0.19862809194197684	0.16536772379637643
SAR11_PON_138_60M_BOWTIE2	0.1576214058834361	0.1561173398597746	0.14418891563832636	0.10758012709286568	0.18629588851545198	0.11519464135573676	0.11619908651144673	0.15440814305143769	0.14250590804433894	0.0908123394306577	0.18412489223705186	0.07753197433681414	0.20154970701812802	0.15379856684738102	0.08832911569782365	0.16991158954260632	0.15294143752976697	0.11280381745286927	0.09626335444513379	0.18091072140562214	0.12652239074905425	0.16578840085651403	0.18769477742625618	0.10879376122466766	0.16914221199405888	0.16143556024741224	0.10243606947981454	0.1095889347409198	0.09532180916670452	0.11986720173513177	0.12084641086895098	0.14366511132412052	0.14033698863548005	0.15055892019988004	0.11869638834102281	0.11426593540085861	0.12520146550411515	0.09800893144133083	0.15665489644027664	0.19697611173022944	0.18471851412736806	0.17074787633694077	0.11435125163664517	0.11949843151507566	0.13938031978552257	0.15176715399383311	0.09827970256494112	0.08180562350372211	0.12423466041685882	0.07071931212730176	0.1635625874613751	0.0	0.1092283859173745	0.1557804702146569	0.12901434930398437	0.08598200583577664	0.13932692324022988	0.07688687679108297	0.129508257529645	0.1816642455391222	0.09699087467745293	0.09315755327844044	0.16307820468973233	0.2000501379203632	0.12106432473734507	0.0825793841506981	0.10033972378220368	0.1476518285142664	0.1622391393772994	0.154604007048177	0.14328313657106628	0.12832201742330596	0.11086553531054444	0.06740314709978568
SAR11_ANE_004_05M_BOWTIE2	0.15398648783506963	0.15848989301850103	0.1474942560261292	0.12109536097756979	0.18451174624406663	0.11886480415652556	0.16307739126583665	0.15410069289535022	0.1422940239514091	0.06731321983983896	0.18188764477348607	0.13912546113061486	0.20275537084366313	0.19635043209738867	0.0691363092982622	0.16302725578745214	0.19747696374843315	0.12303124173321622	0.08727222677156177	0.17911581430136636	0.134559110704494	0.1651270869699667	0.1859697864214549	0.10853318879248997	0.1629402554283539	0.1569204243630692	0.09194763901650205	0.12967295707874438	0.0818592446009817	0.11494431456668863	0.12472987450473405	0.15030932624530247	0.14205394414960515	0.15292537410905194	0.13381650305887183	0.11872960846926284	0.12017909510490365	0.08434871786285136	0.15880934236919797	0.19225639119011717	0.18371124050255583	0.16409146334697144	0.14455575801709541	0.10991061267635593	0.1333922642065869	0.19527705326519262	0.13107303108900736	0.12612721281815775	0.17664719726056144	0.12793971509319368	0.1621031430404719	0.1092283859173745	0.0	0.19956415093918256	0.13717076641567227	0.11540331033606333	0.09369463148621004	0.11005560466923392	0.1787169350458313	0.1960359980275519	0.11690760114445231	0.14961785280314566	0.15889224119070589	0.19776503506610132	0.11849014251287182	0.06697114136671178	0.13511560985770676	0.14490416990535704	0.1657313254388434	0.15364666044970532	0.09713877997586984	0.13103741726767082	0.15849725114791002	0.12490640713717338
SAR11_PSW_125_05M_BOWTIE2	0.23249310552030278	0.2366696484361811	0.22432078738249295	0.187921710889984	0.2706759822950171	0.20932244670124756	0.0680897044205262	0.24611224131051967	0.23061166550334955	0.1965620893296416	0.26876222674627326	0.1225751911082007	0.2807529231283422	0.037565480715785915	0.19487363302003935	0.2139757925353768	0.03160238969042284	0.18368741021710744	0.19024735153207817	0.26842460111536837	0.2083995826999776	0.25642049906907527	0.27311857759686387	0.19607196484982825	0.244884237938096	0.24047549991474937	0.1914257764019084	0.20432928551028973	0.2014857621668883	0.21685558567283758	0.2060052469493947	0.14190414032424947	0.22615720577333498	0.234609278317925	0.2110471542218978	0.20777869984398412	0.21977106306007166	0.20207803327177565	0.21026130581169244	0.272483596933183	0.2715323960198992	0.24724874722213885	0.21042533102926775	0.19134833379747396	0.2355320525414739	0.03996209769217707	0.11427472129492289	0.15471004232284202	0.06905470601102603	0.12357195469158133	0.24512649192240532	0.1557804702146569	0.19956415093918256	0.0	0.2106210448643605	0.18225608108387248	0.20610460738377645	0.16050221375765972	0.08178926232714134	0.22548713458411374	0.1813469193597762	0.1026530919057117	0.24203738973790068	0.27755899202811496	0.21745813786353185	0.19109309985449519	0.20144341982746095	0.23631251534475528	0.21506918009254627	0.22050840126154492	0.20815371487142664	0.20151426178969467	0.06710512975817728	0.11777122530140383
SAR11_ANW_142_05M_BOWTIE2	0.09442981168240616	0.09714407375845091	0.08459361350284422	0.06697686149910909	0.16053119336317068	0.05747458838655872	0.1664190502602112	0.11263031175327975	0.0847683637023573	0.11843224172715872	0.14768148470835163	0.16417633625061923	0.16982985098783998	0.20861777481523147	0.1227949886192028	0.12715805602928332	0.20708458573276778	0.0735922550177166	0.1117306264902348	0.1500604378942173	0.07368222785813261	0.13003893360703	0.1608576415698929	0.06788041687733049	0.10466901947500606	0.09019554954387055	0.11340222151972335	0.1241994274549636	0.09316660086718975	0.07797372819901427	0.062181246080541874	0.20672010086641834	0.08647394568663203	0.09224240985258436	0.09738157406817038	0.058884645909265565	0.0926215865925849	0.09221761445787258	0.11686220640686917	0.15882398487026228	0.1580610118291378	0.11041972473131978	0.16032632533110036	0.18089338316377512	0.11253071945363546	0.20581199935982564	0.12158067767057923	0.13498655635090928	0.19139173603688664	0.1380979245884424	0.1047512140844924	0.12901434930398437	0.13717076641567227	0.2106210448643605	0.0	0.10998962506208931	0.18181199896327938	0.12385195523799752	0.19490615554147872	0.24141356469402275	0.07820408821326752	0.17333887842879225	0.09153064068432726	0.16748992067193036	0.09229661837518233	0.126136949300374	0.1555299679770491	0.09145726942639043	0.0987086329443152	0.07897665808151244	0.18718788181403712	0.0660566331299891	0.15983469001505857	0.13563090378493836
SAR11_PON_137_05M_BOWTIE2	0.12112945786430618	0.1171053759015751	0.10690861042864563	0.098101360207977	0.13857203100647164	0.0950233852742659	0.1349158962602679	0.11046388894867332	0.10233853054220188	0.0937263516628648	0.1395173646372424	0.11970272803344673	0.17014521430300977	0.18000790585760473	0.09582852849099543	0.1719069481290143	0.17858641614980986	0.08789468649273502	0.10540759659041987	0.13326459716864714	0.10458791842282911	0.11809054608142677	0.13963191974529676	0.09432723506647611	0.12594087397095044	0.11801012309775427	0.110049194577307	0.043146823147751534	0.08338009965063276	0.08402963151713105	0.09592169762928182	0.17411886888492478	0.10403445333515315	0.10855212409751491	0.10749546753249739	0.09892275600243061	0.09433936565077039	0.08239866151944708	0.15586826681680943	0.15662303237023067	0.13574751694694154	0.12727956699852705	0.06732819726075623	0.16239584179438604	0.10526493004177984	0.17764627643002207	0.10149544391574372	0.04518384841888978	0.15521293200257602	0.06448627179597877	0.12055255553108779	0.08598200583577664	0.11540331033606333	0.18225608108387248	0.10998962506208931	0.0	0.16849760456752505	0.08568624121830215	0.15794146114793206	0.2137413656128766	0.1028546358123732	0.13453704064340288	0.12064125373017731	0.16173774060469814	0.08855550117914224	0.10282620897080896	0.07101014788204851	0.10795967269577289	0.1546453316512587	0.12583326327187572	0.17316526748742445	0.1046624443025389	0.1291227659622609	0.07021006188570666
SAR11_MED_18_05M_BOWTIE2	0.20123593443825805	0.2023067234596676	0.19369992033847683	0.16882691851664633	0.2251769077840411	0.17202068545901483	0.1792587101054356	0.20546304162878792	0.1959659091893875	0.12618442295795673	0.22740476933522702	0.1453568221989442	0.23532270803419786	0.2035640074434829	0.12417390948090257	0.18306042204989725	0.20377152811545363	0.17241412368678644	0.12577190223888357	0.22338571476703384	0.18015460083269463	0.21501424360823385	0.22814171639444114	0.16039611313858193	0.21031504113285227	0.2037544040523921	0.12718518477742546	0.1847003305770194	0.1420652988716513	0.17613600708670663	0.1786336514761938	0.13332001102380797	0.1923607433782718	0.2009354488865024	0.17518045577871644	0.1672184418139746	0.17842881589537474	0.14512718899458343	0.18692172485364933	0.23052550112030412	0.22642985651197245	0.21147515297510577	0.18561163789420954	0.10115397110067059	0.18328302056667145	0.20091920554658937	0.15685307919824343	0.16722241852503794	0.1801251169009226	0.15969222477916623	0.20838363323356623	0.13932692324022988	0.09369463148621004	0.20610460738377645	0.18181199896327938	0.16849760456752505	0.0	0.137332667990264	0.18234471497278693	0.17602915682020903	0.15713674371886077	0.15011383903871944	0.20623315836861256	0.23362875538283978	0.17568393064661936	0.12477700463101082	0.17281988332325393	0.1994173297197781	0.19295045568313574	0.1984087896154474	0.05848315979808849	0.17665738601511327	0.17753500781216924	0.15400848231441522
SAR11_ASE_70_05M_BOWTIE2	0.14781856472877264	0.15101158555105365	0.13875010604248816	0.10316832759335359	0.17995597985073097	0.11246721868932952	0.12299081147479374	0.15082204241691344	0.13902395139540236	0.09660929520395378	0.17731021315336293	0.09597360798729149	0.19685466206721614	0.15785297272815635	0.09435215781956141	0.15423936811717753	0.15699596184207	0.10384059248507971	0.09812000961277578	0.1755702706183354	0.12143977712401732	0.1616009043325356	0.1819280114455799	0.10481219396599295	0.1569763481342279	0.15089483761462652	0.10372394177347266	0.105144294798178	0.09709193209324285	0.11574063178628524	0.11684071968205634	0.14024801420365962	0.13611761241401288	0.14459953739542386	0.12211685707589293	0.11274165206421227	0.12103471145461431	0.09970013779109443	0.14704585790412383	0.18806905121020445	0.17759459270720146	0.1617562336203997	0.10993490195424505	0.1267761955623743	0.13858036115318373	0.1546572624979755	0.09523329064718178	0.08383856163883752	0.12866030570647602	0.0806641828806065	0.15665032842511561	0.07688687679108297	0.11005560466923392	0.16050221375765972	0.12385195523799752	0.08568624121830215	0.137332667990264	0.0	0.13593094426464036	0.1866079063125503	0.09441269165158839	0.10597981681834379	0.15471409454541274	0.19275979789090358	0.12152129206309814	0.09518647287588078	0.10382598804961263	0.1423203973929863	0.14933922442977066	0.14364441669606598	0.1435078663779613	0.11574278109368186	0.11670928005595615	0.07692317293041129
SAR11_PSE_100_05M_BOWTIE2	0.2173226120968027	0.2213040256588712	0.20929507756139698	0.17232961727666507	0.2515383581874078	0.19336339075833264	0.06722696390088889	0.22906513211232638	0.21462363087903435	0.17497662543941406	0.25022275298105057	0.09037610239066485	0.2615320583431241	0.0767382885104364	0.17258331410015126	0.20000363867778592	0.07352163536327483	0.16836964397429466	0.1676649081459749	0.24936095583237994	0.19105628315289214	0.2394673497772296	0.25346054853510314	0.17849920201617486	0.23057725677384833	0.22413260383560307	0.1734885285142227	0.17969111841137209	0.18031834306053085	0.19931914245736948	0.19069403785400052	0.12097493616759303	0.21083625661505834	0.2206699525476321	0.1945614033358407	0.18948700654907769	0.20095469286626444	0.1806491014597601	0.19529320501801306	0.2549920044597822	0.25250722959899974	0.23337576192817922	0.18076259047227095	0.16743113452545577	0.2175616095615851	0.0757265350132722	0.10524147702092035	0.12716616970637207	0.0381063189525066	0.09826351252540999	0.23027164422068414	0.129508257529645	0.1787169350458313	0.08178926232714134	0.19490615554147872	0.15794146114793206	0.18234471497278693	0.13593094426464036	0.0	0.20007240956974737	0.16461628805166673	0.07253215608473107	0.2266639034231025	0.2589582511734718	0.19934027716508762	0.1673783181229218	0.17289804944955678	0.21974027201870383	0.19924021783522816	0.20670592822407496	0.18595930263631744	0.18556920406908495	0.06875808262700434	0.09135598737284989
SAR11_PSE_93_05M_BOWTIE2	0.2577735764112238	0.25967286776948306	0.2520713199683	0.22890946870896822	0.27607241007599825	0.2365007153376213	0.2092571526286734	0.2636870570128851	0.25586382635823557	0.2041266550089894	0.2778146161483339	0.1649113777249115	0.28527199384638147	0.2235137693302801	0.20060083640758908	0.23800507613218003	0.2246775611589633	0.22971904134503807	0.20042419602513128	0.27404954627780753	0.24132565950922358	0.26894133349626315	0.27737995797793247	0.22709996247106756	0.2684910668478173	0.26088677216057166	0.20477831298744098	0.22927470346257905	0.21607518212811938	0.24149446848352218	0.2414536923784184	0.1644015184064792	0.2522955892281321	0.25939793694083635	0.23623471298013343	0.23513123837993144	0.23738770681400034	0.2211686534083428	0.23726633989266577	0.281020786442449	0.2760031953711145	0.26869365975453396	0.21662059394279898	0.14884138642831923	0.24028544522656914	0.2233108084443297	0.19883998859059504	0.2015799638736615	0.19783971712800297	0.19305358813727957	0.2646472343865851	0.1816642455391222	0.1960359980275519	0.22548713458411374	0.24141356469402275	0.2137413656128766	0.17602915682020903	0.1866079063125503	0.20007240956974737	0.0	0.21602818926065692	0.1733861786111961	0.2626685715706347	0.28199558348614273	0.23646789311151595	0.19599701379767964	0.1993842377705518	0.2592844076701548	0.24295826266940745	0.252821712976662	0.17671660345631102	0.23412191666325	0.20941086308098966	0.1870948848768722
SAR11_ASW_72_100M_BOWTIE2	0.11151880269546421	0.1215917033796502	0.10593216055549437	0.05462826594441972	0.17775623671142537	0.07844908482170088	0.13679622176506534	0.1366411341967838	0.10721571464468471	0.10270458332157617	0.17001861975251198	0.12981368332107135	0.18982399618318813	0.1787345450605763	0.10367972803155845	0.11800527974495778	0.17796195528121417	0.0711040858105999	0.09361214066564272	0.17250726940740968	0.07836488013548604	0.15366437760047946	0.18062000273861023	0.06981368877798	0.1269738809511901	0.11838486877530596	0.09805369800071828	0.12265314398397531	0.09042552004462379	0.09210124300496869	0.07518581107526656	0.17740047539810588	0.10719254006452561	0.11563053102616616	0.09847504204647783	0.07859140170306356	0.10380748591761757	0.08547332622799264	0.11180638335933146	0.17861188281043083	0.17806318402539523	0.13416102792428675	0.14781624306448582	0.15273455464154528	0.1290784069580706	0.1761407472814316	0.09817734322916605	0.11713542395645082	0.161293141916811	0.1111529668578416	0.13067021630126752	0.09699087467745293	0.11690760114445231	0.1813469193597762	0.07820408821326752	0.1028546358123732	0.15713674371886077	0.09441269165158839	0.16461628805166673	0.21602818926065692	0.0	0.13727958796326312	0.11999329642566925	0.18664531177441102	0.1036539825672077	0.09797899681573252	0.1403622899657797	0.11162204829377997	0.10056771403806664	0.09130982476359362	0.16149923300241675	0.06789743701166817	0.1313696728859629	0.11007543200320868
SAR11_PSE_111_90M_BOWTIE2	0.1961658227139098	0.20112430074562326	0.18865004295126153	0.14842423753693224	0.22977987468193906	0.16600955691706654	0.08165142824689309	0.20543677000159877	0.19346727227788352	0.14390809457030085	0.229889134787445	0.05065898754086695	0.2395758392577605	0.10072157482309674	0.1396779415170526	0.1839510033921612	0.09901339422054622	0.14999653872980667	0.13617744615174887	0.22734919914738505	0.16954494373731388	0.21660518486288383	0.23174933836504608	0.15510928906180277	0.2104267478954298	0.20569136113035003	0.1447598449350923	0.15765043233139464	0.15411050094703294	0.17534719516715758	0.1687983644421136	0.1022718743265787	0.19103324871013871	0.1996042096031514	0.16728683664383504	0.16472875125166053	0.17834505073529194	0.1549941027997933	0.17692707090768522	0.23491754864514913	0.2305339595327024	0.21342920351050276	0.15362792342209575	0.13050867696549961	0.19100652775699745	0.09996656307760887	0.09834671096464986	0.10711804849570639	0.06368396048106728	0.08098865220511131	0.20993081163724248	0.09315755327844044	0.14961785280314566	0.1026530919057117	0.17333887842879225	0.13453704064340288	0.15011383903871944	0.10597981681834379	0.07253215608473107	0.1733861786111961	0.13727958796326312	0.0	0.2083342391592078	0.23824890526819575	0.17497183908945135	0.13444366271004216	0.1434807002920293	0.1982437001608307	0.18416112447748956	0.19020312917694515	0.15633285605769887	0.1643305287477852	0.0801344597103878	0.07277815643690655
SAR11_ION_42_05M_BOWTIE2	0.08618663450812025	0.0456767485548254	0.04631463572471595	0.10258493288782444	0.10443049656816739	0.08195645558716802	0.1985253593143842	0.06256355547309056	0.04646080457828883	0.1393016724924553	0.08224311627164982	0.199921483161974	0.11986648305143299	0.23861967085825053	0.1442064527659589	0.1691562028201702	0.23950495322167498	0.09363633348372524	0.13337162154007054	0.09733352045544041	0.07931887398316861	0.07742738664205973	0.10348526304182182	0.09241616821325327	0.06447036215760904	0.03349426704685776	0.13207215613540702	0.11973884076440955	0.11218841940633695	0.08090149338012109	0.07060687889738237	0.23281442873480174	0.04922934570770554	0.04674958301362664	0.09899126477328957	0.08498988483468262	0.07560620540243823	0.10845334002535922	0.15510718139856394	0.10045874319155179	0.10423039575294024	0.06165157478008798	0.16576380655125666	0.20863761220498733	0.07954400004397544	0.23699543030647952	0.14814505345525064	0.152195455922856	0.22428395506427934	0.16450542824302383	0.04061617655070682	0.16307820468973233	0.15889224119070589	0.24203738973790068	0.09153064068432726	0.12064125373017731	0.20623315836861256	0.15471409454541274	0.2266639034231025	0.2626685715706347	0.11999329642566925	0.2083342391592078	0.0	0.11246639510578005	0.06902347575329415	0.1501711223029093	0.16416577894049522	0.05315031245787749	0.1282449472917755	0.08586547682506296	0.2102835049387577	0.09412345600018701	0.19461761458406124	0.16626908980301436
SAR11_RED_34_05M_BOWTIE2	0.14199627338778809	0.09977725753204436	0.11631483169283796	0.1794425338438349	0.0726695508541999	0.14713580666194448	0.23973412290688112	0.09009134648230688	0.10967372841273226	0.1793861774960379	0.0675945208137877	0.23036559634046982	0.07614745933678002	0.27460872518728685	0.18288532862338347	0.23276671600771348	0.2755481638758617	0.16940077028964584	0.17583362574109662	0.07289296365661724	0.1512471368937961	0.08196708133424702	0.07277458350026833	0.1593784188084557	0.11296997895112182	0.11292666429323717	0.175560661690503	0.14249124397209623	0.15838460333357418	0.13346395699023472	0.14555218936769043	0.2575552561326452	0.1112170434745483	0.10093505958996896	0.1472893087685534	0.15011448275585937	0.12566784425475142	0.1584410381954472	0.21596343365828263	0.03511450968182517	0.07723202063896362	0.09647814045303682	0.18390821756565012	0.23347506200857182	0.10218613577122448	0.2724960828652032	0.1990339251496781	0.18622511611903492	0.2565951712727357	0.2000773856343968	0.09850759016620081	0.2000501379203632	0.19776503506610132	0.27755899202811496	0.16748992067193036	0.16173774060469814	0.23362875538283978	0.19275979789090358	0.2589582511734718	0.28199558348614273	0.18664531177441102	0.23824890526819575	0.11246639510578005	0.0	0.11951364631774986	0.1903063534970616	0.18309195144436097	0.11910501817140084	0.20864461781993815	0.17286804195379868	0.2383732539836385	0.17116429274101708	0.23654150306955968	0.2016048298618669
