MAGs	DB_D_01	DB_D_02	DB_D_03	DB_D_04	DB_D_05	DB_D_06	DB_D_07	DB_D_08	DB_D_09	DB_D_10	DB_D_11	DB_D_12	DB_D_13	DB_D_14	DB_D_15	DB_R01_CDI_C_01_PRE	DB_R01_CDI_C_02_PRE	DB_R01_CDI_C_03_POST	DB_R01_CDI_C_04_POST	DB_R01_CDI_C_05_POST	DB_R01_CDI_C_06_POST	DB_R01_CDI_C_07_POST	DB_R02_CDI_C_01_PRE	DB_R02_CDI_C_02_PRE	DB_R02_CDI_C_03_POST	DB_R02_CDI_C_04_POST	DB_R02_CDI_C_05_POST	DB_R02_CDI_C_06_POST	DB_R03_CDI_P_01_PRE	DB_R03_CDI_P_02_PRE	DB_R03_CDI_P_03_POST	DB_R03_CDI_P_04_POST	DB_R03_CDI_P_05_POST	DB_R03_CDI_P_06_POST	DB_R03_CDI_P_07_POST	DB_R03_CDI_P_08_POST	DB_R04_CDI_P_01_PRE	DB_R04_CDI_P_02_PRE	DB_R04_CDI_P_03_POST	DB_R04_CDI_P_04_POST	DB_R04_CDI_P_05_POST	DB_R04_CDI_P_06_POST	DB_R04_CDI_P_07_POST	DB_R04_CDI_P_08_POST	DB_R04_CDI_P_09_POST	DB_R05_UC_P_01_PRE	DB_R05_UC_P_02_POST	DB_R05_UC_P_03_POST	DB_R05_UC_P_04_POST	DB_R05_UC_P_05_POST	DB_R05_UC_P_06_POST
DB_MAG_00048	1.714397035	1.665647411	0.727741094	0.89175019	0.702296161	0.780817774	0.829338494	0.37882048	0.486251584	0.813910322	0.058444792	0.519017749	0.398027393	0.28658523	0.066026941	0.011813854	0.007188934	0.045587446	0.182831296	0.09147725	0	0.001770993	0	0	0	0	0	0	0.001532485	0.005062923	0.303346592	0.184757963	0.188441299	0.310735864	0.043503751	0.118131571	0.031264404	0.005407297	0.09752505	0.012854951	1.802329767	1.200840005	0.072232461	0.040098086	0.172667889	0	0.050242723	0.932631643	0.466498873	0.101615605	0.005795426
DB_MAG_00049	14.69848368	3.526193649	1.91968247	2.769769647	9.109541507	1.54351145	3.226341139	4.143725089	4.442781825	4.795118671	2.389533153	18.79225363	32.11702174	39.92524478	19.57241021	0	0.297379566	6.219561643	0.050989542	0.039237819	0	0.099564904	0	0.15666901	0.015269802	0	0.019254726	1.89E-05	0.079860126	0.436674513	33.92320724	38.82671189	94.42942724	36.00029082	28.63083497	3.276747537	0.211125262	0.116751112	8.834478186	0.895683266	4.855314121	10.81643857	1.017423267	0.166036103	1.218553855	0.019758287	6.244825577	18.88457833	0.08321563	10.43815447	0.9137152
DB_MAG_00050	0.80556956	0.110332693	0.230133849	1.755043004	1.581823588	0.089757644	0.874279989	1.736044423	1.190346003	2.107926534	0.023920252	1.793084043	0.054766546	0.059624269	0.185807771	0.003559373	0.016101664	1.950832457	0.166288122	0.702090836	0.259653298	0.011277542	0	0.021777246	0.015157231	0	0	0	0.034086144	0.01682588	0.09885697	0.020251538	4.398100412	13.14286735	0.185686831	0.220355339	0.015731748	0.009600552	1.657852148	0.211054885	0.677443168	1.76761314	0.036957395	0.006516859	0.108215835	0.001577141	8.94710345	2.400422962	3.46726583	0.641408904	0.160494116
DB_MAG_00051	21.22393503	19.27448397	8.944514512	6.475865082	15.19598275	20.55297564	15.78460382	11.09680059	7.54157403	21.10158535	5.238071655	4.415117388	15.97060915	11.02368735	6.481818409	0.290797526	0.697159136	14.22995651	12.22226611	10.03211997	4.40975913	9.889415182	0.056978742	0.289553062	33.35653853	2.445386404	48.92024613	9.664772168	0.742493943	0.130982768	7.187980137	6.769227313	2.91373217	6.019806843	3.153380632	0.402158439	3.150410834	0.278214541	14.55973807	7.407865393	4.333249434	14.23065376	39.77505621	18.66346059	11.86981609	0.974199716	10.98918425	10.44196579	14.11117178	8.986974962	9.530795115
DB_MAG_00052	1.609977419	1.947979237	0.849789575	0.951323552	1.301830113	0.122633295	0.520515618	0.348926325	1.062748681	1.001006784	0.839691211	1.104859406	0.485874657	0.215435653	0.058559377	0	0.02179742	1.380305555	2.580365827	1.597803508	0.097247049	0.004403873	0	0.003313202	0.009593107	0	0.005137298	0	0.008034465	0.008954573	1.607500038	1.057072289	0.756137446	1.020730109	0.324923395	0.385781872	0.020553957	0.008023721	1.238199084	0.036583297	0.677038804	0.328279716	0.017833209	0.021819984	0.010231642	0	0.747711807	1.134781179	0.324534096	0.422153811	0.333405175
DB_MAG_00053	1.640891449	1.48143918	1.073414321	0.354497621	1.218713531	1.176327603	1.266074104	0.827303692	0.917631306	2.186012118	0.343908114	0.184846788	0.923093765	0.765068203	0.437571192	0	0.026408303	0.522732344	0.04589258	0.18723412	0.244511362	0.15168014	0	0	0.113119526	0.037898194	0.678675743	0	0.010540369	0.011521196	1.001133287	1.007631203	0.176841612	1.052997673	0.800069023	0.084393551	0.165231	0.016237085	2.272665917	1.119393491	0.588659818	1.454669195	2.00873298	4.948057179	1.178000691	0	1.052461343	0.492064098	2.149919157	0.911304594	0.798980869
DB_MAG_00054	1.6692431	1.056433642	0.101424074	0.051218038	1.34629256	1.679617234	0.745746513	1.63976293	1.112102262	1.866273491	0.452700279	0.023754835	2.0008622	1.298658744	1.072011391	0.007796678	0.008411525	0.054833039	0.27473297	0	0.004757683	0.073583731	0	0.007068319	0	0	0	0	0.000511963	0.01049824	3.530551899	0.849775344	0.446171102	0.89437402	0.786395513	0.177863187	0.084373653	0.036044385	2.496732267	3.349743464	2.531451052	3.088685588	13.06409002	5.863358264	5.006300046	0.000782855	1.549083278	0.566758877	0.267100987	2.113213318	0.127755136
DB_MAG_00055	5.484231889	4.664401857	10.35663973	4.185661533	9.595877695	3.1681099	4.910706928	8.984762784	30.8853059	4.448921323	34.16278959	23.09895977	19.27988654	18.95749568	20.57266885	0	0.394367989	92.23524191	72.84722433	34.38847731	24.54150341	210.0604935	0	0.199081466	47.15855919	154.185238	13.6263316	69.15501707	0.31373536	0.593982238	40.892244	29.04533408	65.43357419	35.40148122	22.30127063	53.83032663	0.29126852	0.224987888	21.03842559	63.17628222	11.68590266	15.47533869	18.34316394	1.846265392	8.905896806	0.004841586	18.04788103	51.68765606	4.311840993	4.668205735	68.36293667
DB_MAG_00056	4.252345968	4.763291815	3.53654376	1.32282045	3.232740473	2.850304605	4.288030632	1.074248017	1.722240297	6.40734799	0.805867292	0.611631661	0.932804345	0.301297192	0.206015627	17.42771517	12.67454958	0.333920009	1.800911606	2.019831477	0.244637146	0.116534381	0	0.009868973	14.03885143	0.096445004	0.973511493	0.006708934	0.024741552	0.004573545	0.90836507	2.011300785	0.263860047	0.166785469	0.57835117	0.783697217	29.3835836	0.002987663	5.660478892	0.794142001	1.842113431	2.827372744	3.124101427	11.68562727	1.739925781	193.7117943	0.33409815	0.418670526	3.915079444	1.048692522	0.676855244
DB_MAG_00057	0.869403837	1.121746489	0.930249156	0.616894299	0.943229064	0.625139147	0.345144656	0.470702147	0.297866412	0.191861977	0.745356889	1.748853138	0.751451155	0.329263685	0.027778195	4.717232587	0.014443577	0	0.001116288	0	0	0.01545165	0	0.018873229	0	0	0.00433635	0	0	0.006258435	0.443534333	0.570558527	0.157613726	0.119259795	0.050608278	0.429184011	0.015008343	0.005851716	1.679948751	0.218271413	1.353998147	0.470435751	0.076079817	0.012389508	0.014115564	0	0.017449624	0.583564337	0.062034245	1.015588326	0.573346318
DB_MAG_00058	3.180108164	2.772669499	2.797684408	3.086233352	3.111397233	3.171532506	5.153427769	3.00777328	3.159932765	2.454689685	1.766811685	2.597785104	2.283363693	1.484321275	1.094892027	4.110119324	1.808072542	0	0.004855949	0.00010661	0	0.008501171	0	0.002741703	0	0	0.007515817	0.007568922	0.003137255	0	0.152347956	0.049418759	0.24560557	0.749277366	0.021709354	0.038261415	0.019642515	0.00503551	0.347148763	0.028144749	0.395785578	1.106197722	0	1.949441358	0.400800408	0.002307006	0.099231385	2.472750146	0.453108718	1.985146375	1.090808563
DB_MAG_00059	0.027256485	0.037702054	0.35628329	0.713056535	2.311481329	0.581571011	3.610555823	8.332605703	0.414914125	0.019217975	2.309702528	4.547928477	0	0.040068036	0.020758011	0.00964935	0.004005062	0.034642632	0.005435618	0.009716998	0.003908139	0.012492122	0	0.019278038	0.077414083	0	0.000485488	0.002886189	0.01556722	0	0.008602093	0.003788211	0	0.00209979	0.007742704	0	0.086878024	0	0.013412842	0.004910563	0.025684299	0.009326269	0	0.021183338	0	0	16.63723182	4.289322708	0.007813547	0	0.030079987
DB_MAG_00060	5.169961618	9.930574102	4.849562678	3.920850895	7.454094221	6.063566882	4.467816331	5.878084906	5.20375067	11.08977832	5.295273307	14.61248093	9.207886517	9.408761641	11.9509239	0.044702691	0.194318457	4.055403784	0.661431258	21.13008009	4.088750414	8.51314746	0	0.12635911	5.223656271	0	0.036314306	0.007930616	0.014594062	0.103972977	5.652856066	24.94316234	9.311608758	5.297918861	22.60333446	0.199253707	2.7201493	0.263799885	22.11270715	3.461442055	7.912211015	13.6792264	10.86840027	11.33790249	17.94045187	0.008576093	13.57413487	6.201346705	20.15937454	4.611575137	12.22228427
DB_MAG_00061	5.210888529	3.31483892	1.501977367	0.800973853	2.621413306	1.286762486	3.403861094	4.768200365	3.248098345	6.36351469	1.624045299	2.04289397	2.823366721	2.243000867	1.487549209	21.57623565	4.450723286	9.499123418	184.2031603	8.822797395	1.236252676	3.127014039	0	0.027232955	0.216982301	0.796846491	42.59049134	0.010924511	0.094444811	0.015640489	0.751378622	1.389358139	0.246337488	0.828690861	0.836100468	1.126459422	6.939542704	0.02204019	4.559423344	2.129690288	6.57326076	11.63615721	26.92757298	9.221829349	9.338229896	617.1363136	1.162196726	1.324014974	6.019169233	3.053838527	1.015513568
DB_MAG_00062	3.16783057	2.945485014	1.244365663	0.251436182	1.179729314	1.938019021	4.307612721	0.958395373	3.105707842	6.327142219	0.287652058	0.21680006	0.149946458	0.821401484	1.096910324	0.026085463	0.214425973	0	0.0451116	0.023239628	0	0.071194265	0.2967552	0.194534664	0.21456066	0.006098999	0.029841316	0.001184133	0.616700257	0.004195862	0.27393095	0	0.006849315	1.16E-05	0.00793902	0	1.492348841	0.010334074	0.004528396	0.032813768	0.000421439	0.012322589	0.031386486	0.066232361	0.01977223	0	0.27692341	0.057015559	0.049259897	0.027210118	0.00600253
DB_MAG_00063	2.022792542	1.100783015	1.087171372	8.52312248	1.796926224	0.102043584	0.886345801	2.37429587	2.863778534	0.119851693	0	0	1.183939565	0	0	0.026973027	0.008082914	0	0.095356805	1.278409165	0	0.281180367	0	0.151893894	0.040352297	0	0.015365945	0	0.017054519	0	0.005164319	0.028754064	0.005355387	0	0	0	0.071882683	0.004413103	0	0	0.002838828	0	0	0.006257091	0	0	0.843329686	23.66825989	0.002021858	0.581200708	0
DB_MAG_00064	0.824191707	1.031388663	1.348865395	1.614234473	0.823693555	0.154743869	0.300718541	0.273317886	1.112752648	1.323110447	2.016295262	1.803178281	1.643836106	0.024252948	0.036401234	0.004777044	0	0	0.159820664	0	0	0.019719297	0	0.002088615	0	0	0	0	0	0.001202546	0.088811596	0.046844831	0.113942184	1.627589634	0.44981941	0.103727534	0.053947025	0	2.201258784	2.267220258	5.08124381	8.19058692	1.165053737	0.884224546	0.238655367	0	0.025689749	1.862840076	0.102373205	0.796486199	0.005099381
DB_MAG_00065	59.76437438	30.63197842	75.95637813	121.5776163	37.05150872	13.60457385	60.4908945	74.14748262	32.78809657	25.83141547	69.30011758	50.24352663	57.37389269	40.52712867	75.09017834	0.000365637	0.296304733	0	0.407027216	0.02934915	0	0.434508717	0	0.785644892	0.09158543	0	0.108810619	0.0017607	0.109997918	0.345807964	24.0693722	9.586342904	13.61047774	15.16732324	32.26823019	0.745944692	0.136267516	0.06753215	63.38258771	64.11194504	21.19533018	26.37985002	9.38025889	13.46938613	27.46054141	0.002887166	32.60942933	41.3087146	0.647412673	0	0.001326046
DB_MAG_00066	0.660689096	2.503610763	4.038241253	1.635752852	1.41891652	2.761460097	2.755199551	5.185673794	0.442744836	6.503663115	4.586763865	4.601869334	0.590465007	2.003232745	0.495899997	0	0.015838512	0	0.014925154	0	0	0	0	0.014710745	0.012949426	0.004084644	0.010172002	0.004335644	0.000158464	0.005341182	0.004884981	2.381057816	0.698925203	0.190408764	0.071229449	5.18656018	0.027142639	0.000194966	0.023728298	0.005175859	2.165035579	4.182843107	0.002187261	0.004438748	14.00004435	0	0.60004735	2.198340874	2.126941693	0.093689417	6.087347671
DB_MAG_00067	2.228436743	1.39698246	1.7808111	1.371966342	1.430263479	1.921859285	1.989510181	1.541373762	2.072379283	3.540925055	0.952145445	0.23265286	1.490940945	0.856572068	0.769363022	0.017539921	0.058336906	0.883747158	0.336106295	0.19419408	0.244701367	0.538844186	0	0.001079841	1.258090866	0.040341099	0.03694249	0.003164857	0.001266736	0.00600056	1.954936335	1.073067961	1.37155165	1.730398925	1.873297256	0.36477746	0.88671192	0.058631393	7.138831546	4.669161971	2.811646741	1.507306122	9.142747294	11.04046479	8.390486213	0.006125346	4.479323295	3.169873989	3.211349331	5.382813834	0.83656033
DB_MAG_00068	7.830633409	4.59148379	6.065947666	2.832441012	6.866422594	8.206715966	7.391869221	3.191396905	4.581767007	9.421862277	2.379500803	1.264724595	4.815971248	0.103703466	0.042213681	0	0.019318565	8.114703034	8.750183582	2.622907184	3.395751804	4.004798149	0	0.039991666	5.677330106	0	0	0	0.016907098	0.005533172	0.043197966	0	2.57775142	2.152364611	0.940017027	0.937531061	0.261331773	0.071621537	8.097327319	9.85758108	5.449263181	4.082209035	4.528798439	20.75793313	12.47434715	0	5.58187731	6.94804669	5.212802301	4.048787183	2.693973711
DB_MAG_00069	1.29501781	1.738884888	0.919377026	0.670092014	1.3025916	1.747449694	0.65844974	1.58576963	1.450958547	29.53108689	2.504523142	4.193740075	0.187968733	2.463884199	2.291708579	0.17212499	9.625617527	0.325928626	0.620382683	1.341619557	0.757196751	0.539833948	0.004272031	0.832217255	0.317845208	0	0.098278434	0	0.011203485	0.014695078	2.310703425	0.194669284	1.056005614	1.42269138	1.625161424	4.306204777	64.89855693	0.019088399	2.757012641	0.057003651	1.312766197	1.181311257	11.56824253	0.30153768	33.7595837	0.2175005	0.218554995	0.08191692	19.94430501	0.135195493	0.006660001
DB_MAG_00070	3.100451202	2.61052449	3.42583369	1.594779119	2.418115138	3.730304022	2.977877555	2.551449121	2.91982851	4.691964159	0.943782368	0.96113602	3.679710002	6.322351754	3.217299471	0.78299013	3.22123072	2.120384572	2.233106681	0.900271354	1.587275887	2.358506063	0.018091767	0.001973443	19.07827572	0.951572593	2.79009948	0.325150591	0.06067869	0.172337076	17.99674606	4.437018411	0.753529447	1.658381172	3.299570653	0.178347389	11.59342006	0.123777699	56.90494302	7.916392335	8.036967089	10.48489466	17.27628996	18.06997766	12.59283215	0.001155986	5.677981104	0.980559114	5.869370594	3.493045262	1.410951261
DB_MAG_00071	1.703585415	1.445690187	2.242735244	0.942782487	3.005126308	3.884763454	1.169590715	0.312756255	0.363739289	1.497706241	0.302248457	0.122427093	1.032252726	0.334815139	0.413667556	0	0.00223398	0.531825038	0.356903733	0.065866069	0.111809836	0.476308674	0	0.00108642	0.012331238	0	0.009320118	0	0	0.003539095	0.064029355	0.007218365	0.035177363	0.032056474	0.013405593	0.042624238	0.232603491	0.011955611	0.025954524	0.196571898	0.065746413	0.081117634	3.504601847	1.508149684	1.797871056	0	2.956567208	1.679002693	2.022734664	0.722641073	0.436220261
DB_MAG_00072	2.457397828	1.770398435	0.60512894	0.547149443	0.543594574	0.167353543	0.327087424	0.520765627	0.561263858	0.445274325	0.215452673	0.445571094	0.313667928	0.094749183	0.061464276	0	0	1.597033368	0.436512435	0.231978476	0.213536369	0.262571973	0	0.010304336	0.000205642	0	0	0	0	0.010974406	0.041862933	0.051642603	0.109534613	0.139371789	0.086032477	0.046497701	0.000745106	0	1.106355825	0.073837112	0.780621072	0.478565789	0.633065187	0.541893343	1.009220219	0	0.178461579	0.091947077	0.111745685	0.681354538	0.085542478
DB_MAG_00073	1.631166624	12.37293775	7.697734298	1.921538059	3.035850592	3.608496625	34.87209992	12.94981848	24.96471388	36.75038772	2.513163511	7.315695326	6.317907351	10.48842182	22.46839487	0	0.003816794	0	0.011959288	0.004103688	0	0.00959179	0	0.02778971	0.003792483	0	0.001578617	0.004716688	0.007655369	0.006800423	0	2.214874705	3.937473264	0.004087822	0	0	0	0	0.004926259	0	0	0	0	0	0	0	0.054986107	1.159970606	0.004021114	0	0
DB_MAG_00074	0	0	0	0	0	0	0	0	0	0	5.776446478	3.49576848	4.123985542	0.556633621	0.130853878	0	0.015761559	0	0.00737307	0	0	0	0	0	0	0	0.000341723	0	0.000677507	0.018408966	0	2.446438049	2.003304596	5.805960312	0.879087808	4.039225127	0.001510957	0	0.001219466	0.583975114	0.375685006	3.925325362	2.745218064	3.114528123	2.320100475	0	0.000860946	0	0	0	0
DB_MAG_00075	0	0	0	0	0	0	0.057751709	3.654770814	3.398171873	1.587689486	1.085247993	0.414867074	0	0	0	0	0	0	0	0	0	0	0	0.005308942	0.005287769	0	0	0	0	0	0	0	0	0	0	0.051219543	0	0	0	0	0	0	0	0	0	0	1.232605734	13.19326149	0	0	0
DB_MAG_00076	0.177881765	0.840445573	1.174017009	3.500870572	2.811039935	0.113760107	0.168073465	0.563179739	1.073073425	0.090818499	0.119190365	6.727984334	0.138481351	0	0.004669887	0	0.021314501	0	0.014338827	0.003785632	0	0.025418367	0	0.019683448	1.10E-05	0	0.021060956	0.004081938	0.000702679	0	0	0	0	0.003448939	7.528796849	0.472059366	0.004006305	0.017008555	0.594136655	0	0	0	0	0	0.004976678	0	0.001242397	45.67688358	0.061658834	3.952403481	36.16755594
DB_MAG_00077	5.102766766	3.063435602	1.883469265	1.416912667	5.145050432	1.358868406	0.652128345	0.316770129	0.323519248	0.383622716	0.265551117	3.082398057	1.85804041	3.36613757	2.212913273	0	0.00664345	2.669715797	5.566260097	0.096404373	0.014309127	0.042550177	0	0.05980711	0	0.003254581	0.006347125	0	0.027053143	0.073721017	8.311997826	8.82074884	7.86875503	9.698262256	4.609332627	1.904372127	0.050913847	0.024675124	4.029529132	4.39430544	2.275886304	7.589563628	0.90533768	0.371118474	0.174813286	0.001867789	1.659594961	1.368925215	0.136140551	0.90360394	0.224092817
DB_MAG_00078	3.923590746	2.420914859	1.133142294	2.750054445	3.973050005	1.150839147	0.555074316	2.023371924	2.48516776	0.326670727	2.139876741	26.53550113	3.300856028	3.786625936	2.271471634	0.060238368	0.094708638	20.67513452	82.57876257	10.43580188	0	0.086361442	0	0.03464905	0	0.029889035	0.031669126	0.001218383	0.085487055	0.283298904	15.64586791	5.213337162	19.89296312	7.339798923	7.176364697	2.404361195	0.031295961	0.054665827	26.10526989	6.866408925	19.47738224	21.80562337	0.427429681	0.118223597	0.110465751	0	7.524577549	48.30690475	0.079088736	3.667573046	2.982974867
DB_MAG_00079	8.720498401	3.766190482	9.562700887	5.817473219	4.482812983	1.833355347	3.53432174	5.871717032	8.155751733	7.162998908	9.266982495	20.01097956	10.45324343	0	0.019549359	0	0	0	0.007567802	0	0	0.003853936	0	0	0.00288987	0	0.004647128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DB_MAG_00080	0.69462103	1.029942456	0.328667877	1.615805478	0.410928248	0.083294274	0.557683102	1.238353104	0.851855459	0.852227286	0.484008869	3.123212175	1.164632125	0.29717478	1.662683475	0.003679682	0.071307543	0.087128179	0.068734656	1.922003142	0.492392138	0.513257648	0.002740926	0.10019388	7.120793244	0.280684116	4.805250841	0.25639444	0.392507776	0.068153599	4.37494339	2.706619524	6.796713132	1.365890141	1.030867567	0.120446299	0.274649364	0.029262332	3.600135882	0.094071221	1.361917607	0.292085512	0.728991799	0.884542933	0.187312513	0	3.698489481	21.05911934	0.567549924	0.245567991	3.086536669
DB_MAG_00081	0.594616174	0.150751159	0.854149029	1.1000418	0.427611236	0.123393664	0.147982127	0.337115834	0.286567029	0.344326639	0.986794202	2.215619623	1.905785381	4.762700242	3.580844509	19.17487732	19.13794079	5.414969139	36.42287527	1.468636749	0.085599136	1.929189202	0	0.000299437	0.074271344	0	0.008786066	0	0.000948509	0.093060278	22.76485777	6.867598648	10.50754322	15.43020318	6.327387843	13.0717357	0.018855637	0.002186613	1.913658307	4.73079646	8.5880665	4.764597459	2.919311541	4.966546093	0.046024803	0	1.648334393	0.325268687	0.363231508	0.626473185	1.07053721
DB_MAG_00082	2.282353971	27.38646173	17.80745674	16.39414229	4.074288895	6.906875333	49.39825553	33.37223135	24.20503417	145.5580414	32.48906026	1.779723316	25.17552174	7.204535828	8.306877492	0	0.025091085	0	0.022950215	0.011637586	0	0.013635674	0	0.093615477	0	0	0.002046273	0	0.056874441	0.001719784	1.485688082	7.395945127	2.644307484	0.006230336	19.6207487	1.575640703	0.001497274	0	0.000108847	0	0	0	0.018398268	0.064454684	0	0	68.20749622	17.26037735	0.089648874	0.030843313	0.015964821
DB_MAG_00083	0.002194701	0.109359796	0.082870608	0.09650092	3.687498575	5.59686879	7.627830347	3.45610558	6.343183048	0	9.385387069	7.673125517	13.40003514	0	2.19E-05	0	0	0	0	0	0	0.006771362	0	8.34E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00352454	0.00032634	0	0.254454319	1.730567115	0.013930613	52.57973556	5.250005852	18.72030815	0.00975275	0	3.914932051	0.003901895	0	0
DB_MAG_00084	0.01353501	0.010122544	0.161566493	0	0	0.000103736	0.00324412	4.72E-05	0	0.000499821	69.79176073	54.14952332	147.2816571	153.4998216	425.8708946	0	2.72842257	0.003056646	1.011803273	0.062700428	0	1.280015735	0	1.565675189	0.467037448	0	0.097966783	0.004406596	0.579769929	2.836660114	298.5215793	90.35144952	144.2369513	384.0057983	345.7263396	0.019821556	1.209245954	0.694527673	186.2754439	266.0682741	380.8890041	248.863382	379.2048872	307.0164273	194.7317018	0.403998518	0.070406089	0.146015626	0.109015906	0.003582271	255.09617
DB_MAG_00085	47.53711875	9.153832292	42.35043837	27.91646513	66.72726763	50.94787144	33.41327701	16.86564632	61.75232359	0.249686581	26.46798354	55.60509516	2.427434393	114.3400165	18.88682926	0	0.057951284	0	0.032980307	0.007370695	0	0.055580716	0	0.141882541	0.034117763	0	0.007344617	0	0	0.037334792	0.001960892	104.7888072	4.301539787	27.20790949	0.238201818	0	0.027422335	0.013199342	0.029104506	0.009483821	0	0	0.016152081	0.004656842	31.0205247	0.006707904	0.003767857	10.07003011	0	0	0
DB_MAG_00086	1.837282592	0.849202295	0.737788127	1.422239578	0.938700753	0.479338964	0.380477188	0.422245911	0.90923069	0.585738124	0.544935876	3.273349721	1.403107044	1.695131048	0.677000993	6.971873718	0.536297938	3.088545022	45.16430005	4.297184874	0.063167887	9.009505761	0	0.012068931	0.009906252	0.023174721	0.413167296	0	0.038346333	0.007668985	0.435601973	0.404928833	0.60479541	0.608147418	0.425835908	2.220753794	0.193793493	0.045140374	0.312246902	1.506549418	0.868466987	0.560635786	0.306681562	0.085572127	0.051594975	0	1.268711557	3.569826078	1.897148973	1.094133217	4.65294853
DB_MAG_00087	0.237572465	1.37302495	0.263837067	0.088109993	0.520263096	0.963788712	0.439997195	0.227367474	0.646068449	7.688425674	0.108038032	0.329650742	0.234182977	0.256268734	0.289023977	0.50952336	1.976213854	0.639527504	14.03829536	0.377473276	0.927118792	0.453215883	0.184177803	15.61512168	13.3270823	0.121837403	2.280161075	0.621544656	2.543594799	1.819566597	0.023386274	0.019257025	0.001093482	0.155188231	0.034816042	0.16461951	5.197470922	0.039761288	1.022500284	2.251024942	1.1666529	0.566226126	1.862744063	0.788675035	0.591639155	4.166415293	0.323435646	0.777290873	0.845152297	0.137549893	0.259622838
DB_MAG_00088	0.005524919	0	0	0	0	0	86.57455848	122.4732574	70.0088452	88.46701889	80.19479485	59.1472056	105.9341441	0.003247124	0.00187587	0.275430223	0.586776536	63.89735657	1046.190446	92.31873594	96.1818501	0.362814823	0	1.041546944	3.45808917	0.011782193	0.062900586	0.012425286	1.961088517	0.090052781	0.00761822	0	0	0	8.20E-05	0	0.655312017	0.074755814	155.1240578	58.89991815	269.3817273	212.6806843	172.4274062	78.67821823	143.3358045	0.025706012	24.53576619	44.25388454	1.62768013	0.018331531	0.004655224
DB_MAG_00089	6.31874831	10.20031987	4.492817203	2.951468236	5.97575962	12.15817031	6.893205355	4.925755901	4.005813729	12.04223462	1.679213153	0.979768702	7.637575812	2.882707836	2.098761877	0.006636297	0.173200679	1.999612018	3.782508598	6.069768949	8.778145254	8.595739442	0.006751764	0.077546779	12.1774305	2.579809553	31.13433974	6.970378416	0.12169709	0.003527391	1.501605592	0.802915376	0.642471579	3.22558269	0.963861419	0.780400111	2.127376711	0.312077611	4.941309585	4.927848365	1.736922357	6.671527243	22.09279524	15.51082198	14.21453914	0.012543993	6.536347375	2.520843105	15.35126017	16.8947039	4.963011764
