key	Acinetobacter	Actinomyces	Adlercreutzia	Akkermansia	Alcaligenes	Alistipes	Aminipila	Anaerobutyricum	Anaerocolumna	Anaerostipes	Arcobacter	Aspergillus	Atlantibacter	Bacillus	Bacteroides	Barnesiella	Bifidobacterium	Blautia	Brachyspira	Bradyrhizobium	Buchnera	Burkholderia	Butyricimonas	Butyrivibrio	Campylobacter	Candida	Caproiciproducens	Carnobacterium	Cedecea	Cellulosilyticum	Christensenella	Chryseobacterium	Citrobacter	Clostridiaceae bacterium 14S0207	Clostridioides	Clostridium	Collinsella	Corynebacterium	Cronobacter	Desulfovibrio	Dialister	Dickeya	Duncaniella	Dysosmobacter	Eggerthella	Eikenella	Enterobacter	Enterobacteriaceae bacterium strain FGI 57	Enterococcus	Erysipelotrichaceae bacterium GAM147	Escherichia	Eubacterium	Faecalibacterium	Faecalitalea	Finegoldia	Flavobacterium	Flavonifractor	Flintibacter sp. KGMB00164	Fusobacterium	Gemella sanguinis	Gordonibacter	Haemophilus	Hafnia	Hathewaya	Homo	Hungatella	Hydrogenophaga	Intestinibaculum	Intestinimonas butyriciproducens	Janibacter	Klebsiella	Kluyvera	Kosakonia	Lachnoanaerobaculum	Lachnoclostridium	Lachnospiraceae bacterium	Lachnospiraceae bacterium Choco86	Lachnospiraceae bacterium GAM79	Lachnospiraceae bacterium KGMB03038	Lachnospiraceae bacterium KM106-2	Lachnospiraceae bacterium oral taxon 500	Lactobacillus	Lactococcus	Leclercia	Lelliottia	Leptotrichia	Longibaculum	Lysinibacillus	Microvirgula	Mogibacterium	Mordavella	Morganella	Muribaculum	Mycoplasma	Nakaseomyces	Neisseria	Novosphingobium	Obesumbacterium	Odoribacter	Oscillibacter	Paenibacillus	Paeniclostridium	Parabacteroides	Paraclostridium	Paraprevotella	Pectobacterium	Pediococcus	Phascolarctobacterium	Plasmodium	Pluralibacter	Polaribacter	Porphyromonas	Prevotella	Proteus	Providencia	Pseudobutyrivibrio	Pseudomonas	Raoultella	Rhodococcus	Roseburia	Rothia	Ruminococcus	Ruthenibacterium	Saccharomyces	Salmonella	Schaalia	Selenomonas	Serratia	Shigella	Sphingobium	Sphingomonas	Sphingopyxis	Spiroplasma	Staphylococcus	Streptococcus	Streptomyces	Sutterella	Thermothielavioides	Toxoplasma	Treponema	Turicibacter	Unknown_t_class_Actinobacteria	Unknown_t_class_Alphaproteobacteria	Unknown_t_class_Bacilli	Unknown_t_class_Gammaproteobacteria	Unknown_t_domain_Bacteria	Unknown_t_family_Burkholderiales bacterium YL45	Unknown_t_family_Clostridiaceae	Unknown_t_family_Clostridiales bacterium CCNA10	Unknown_t_family_Enterobacter virus Eap3	Unknown_t_family_Enterobacteriaceae	Unknown_t_family_Erysipelotrichaceae	Unknown_t_family_Klebsiella virus KP15	Unknown_t_family_Klebsiella virus KP27	Unknown_t_family_Klebsiella virus Matisse	Unknown_t_family_Klebsiella virus PMBT1	Unknown_t_family_Lachnospiraceae	Unknown_t_family_Oscillospiraceae	Unknown_t_family_Peptostreptococcaceae	Unknown_t_family_Sphingomonadaceae	Unknown_t_order_Bacillales	Unknown_t_order_Bacteroidales	Unknown_t_order_Clostridiales	Unknown_t_order_Enterobacterales	Unknown_t_order_Lactobacillales	Unknown_t_order_Slopekvirus	Unknown_t_order_uncultured crAssphage	Unknown_t_phylum_Bacteroidetes	Unknown_t_phylum_Firmicutes	Unknown_t_phylum_Proteobacteria	Veillonella	Vibrio	Virgibacillus	Weissella	[Clostridium] hiranonis
DB_R01_CDI_C_02_PRE	0	0	0.0	0	0.0	47720	0.0	230792	0	940579	0.0	0.0	0.0	114757	179677	0	280534	3264666	0.0	31339.0	0.0	29783.0	0.0	74022	124300	0.0	0	0.0	0.0	0.0	87438	0	0	0.0	252965	258339	0	0.0	0.0	0.0	0	0.0	0	63979	252513	0	0	0.0	42916	99863	0	266423	4870001	73012	0	0	193725	29220	0	0.0	46841	0	0	0.0	510137	46876	0	0.0	0.0	55793	0	0.0	0.0	0	902099	48208	291589	386235	52675	108396	0.0	112151	0	0.0	0	0.0	103965	0.0	0.0	0	121610	0	0	0	0	0.0	30404.0	0.0	0	33386	126987	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	280875	0.0	1094727	739703	0	75475	125877	0	0	0	0.0	0.0	0	99901	1040403	49394.0	0.0	26565	178295	81273	0	0.0	0.0	0.0	0	0	42521.0	0	0	0.0	0	0.0	96752	0.0	0	133314	0.0	0.0	0.0	0.0	4240592	0	0	52019.0	0.0	0	524019	0	0.0	0	0	0	206712	86835	0	0	0.0	0.0	0
DB_R01_CDI_C_03_POST	0	0	0.0	0	0.0	1564222	0.0	487491	0	537216	0.0	0.0	0.0	45676	7458795	47742	21687	577911	0.0	0.0	0.0	0.0	29887.0	0	0	0.0	0	0.0	0.0	0.0	0	0	0	0.0	73759	90276	264986	0.0	0.0	0.0	0	0.0	0	66970	0	0	0	0.0	0	25856	0	160034	859919	31639	0	0	22961	49039	0	0.0	0	0	0	0.0	68984	0	0	0.0	0.0	0	0	0.0	0.0	0	160377	0	79723	121222	0	21185	0.0	27640	0	0.0	0	0.0	131023	0.0	0.0	0	43280	0	0	0	0	0.0	0.0	0.0	73833	67662	38455	0	463277	0	41415	0	0	379689	0	0.0	0.0	0	35427	0	0	0	34263	0.0	0	376185	0	2113591	144973	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0	72370	39009	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	55019	0.0	0	32454	0.0	0.0	0.0	0.0	1585798	105557	0	0.0	0.0	254266	184172	0	0.0	0	0	55340	82447	26312	0	0	0.0	0.0	0
DB_R01_CDI_C_04_POST	0	0	0.0	0	0.0	9210532	0.0	265452	0	505745	0.0	0.0	0.0	116999	12478318	47762	0	598553	0.0	0.0	0.0	0.0	0.0	47124	0	0.0	0	0.0	0.0	0.0	0	0	0	0.0	139137	195940	450931	0.0	0.0	0.0	0	0.0	0	533486	0	0	0	0.0	0	75806	44155	112945	1214118	81340	0	0	106573	753408	0	0.0	0	0	0	0.0	447688	0	0	0.0	0.0	0	0	0.0	0.0	0	252776	49133	107867	137025	0	0	0.0	60941	0	0.0	0	0.0	357919	0.0	0.0	0	53304	0	0	0	0	0.0	0.0	0.0	47278	669433	92886	0	486727	0	0	0	0	792795	0	0.0	0.0	0	48751	0	0	0	146896	0.0	253604	349460	0	160567	2340332	0	0	0	0.0	0.0	0	0	278523	0.0	0.0	0	323363	130200	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	271661	0.0	0	56587	0.0	0.0	0.0	0.0	1080443	1471726	0	0.0	0.0	389131	423002	0	0.0	0	0	88077	224991	79398	0	0	0.0	0.0	0
DB_R01_CDI_C_05_POST	0	0	21527.0	0	0.0	402594	0.0	173568	0	388649	0.0	0.0	0.0	32318	7798024	20345	0	408648	0.0	0.0	0.0	0.0	0.0	17790	0	0.0	0	0.0	0.0	0.0	16022	0	0	0.0	45304	62294	104219	0.0	0.0	0.0	0	0.0	0	32885	0	0	0	0.0	0	35980	0	119176	691059	31364	0	0	16519	23141	0	0.0	0	0	0	0.0	56740	0	0	0.0	0.0	0	0	0.0	0.0	0	114001	0	56322	93461	0	16074	0.0	19289	0	0.0	0	0.0	178934	0.0	0.0	0	23266	0	0	0	0	0.0	0.0	0.0	38255	30617	26676	0	252542	0	17207	0	0	435900	0	0.0	0.0	0	0	0	0	0	25973	0.0	27064	185897	0	58125	118192	0	0	0	0.0	0.0	0	0	32682	0.0	0.0	0	42471	24455	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	41081	0.0	0	25719	0.0	0.0	0.0	0.0	1256690	35165	0	0.0	0.0	113633	120187	0	0.0	0	0	55773	58130	16278	0	0	0.0	0.0	0
DB_R01_CDI_C_06_POST	0	9753	32084.0	0	0.0	182815	0.0	271584	0	462216	0.0	0.0	0.0	39896	1221124	0	152199	667648	0.0	0.0	0.0	0.0	0.0	23398	12744	0.0	0	0.0	0.0	0.0	13445	10558	0	0.0	56711	94951	203140	0.0	0.0	0.0	0	0.0	0	20082	17003	0	0	0.0	15140	45084	20409	73131	776658	25613	0	0	0	0	0	0.0	22617	0	0	0.0	49058	0	0	0.0	0.0	0	0	0.0	0.0	0	149927	25276	98833	156543	17076	20451	0.0	46375	16461	0.0	0	0.0	221130	0.0	0.0	0	28558	0	0	0	0	0.0	0.0	0.0	0	11376	30999	0	104126	0	0	0	0	27340	0	0.0	0.0	0	0	0	0	0	18686	0.0	0	234825	0	107768	46501	0	0	17683	0.0	0.0	0	0	0	0.0	0.0	11120	96279	18644	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	21331	0.0	12486	28295	0.0	0.0	0.0	0.0	1395985	10236	0	0.0	0.0	41360	123638	0	0.0	0	0	12505	72322	13467	0	0	0.0	0.0	0
DB_R01_CDI_C_07_POST	0	0	0.0	0	0.0	1096286	0.0	574064	0	1005259	0.0	0.0	0.0	78658	19382486	59225	207902	813823	0.0	0.0	0.0	0.0	39414.0	0	48586	0.0	0	0.0	0.0	0.0	0	0	0	0.0	107523	139481	448738	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	94909	80921	120687	1020250	0	0	0	44613	66916	0	0.0	0	0	0	0.0	144852	0	0	0.0	0.0	0	0	0.0	0.0	0	189524	0	116095	114058	0	48968	0.0	54352	0	0.0	0	0.0	247723	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	52309	0	59873	0	1521091	0	53972	0	0	425376	0	0.0	0.0	0	36505	0	0	0	47415	0.0	0	336937	0	129511	66894	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0	90537	0	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	50914	0.0	62159	46381	0.0	0.0	0.0	0.0	3070731	0	0	0.0	0.0	427268	247622	0	0.0	0	0	161819	124609	35742	0	0	0.0	0.0	0
DB_R02_CDI_C_01_PRE	0	0	0.0	0	18956.0	0	0.0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0	0	7023126	0.0	0	0	0	0.0	0.0	0.0	0	0.0	0	0	0	0	118873	0.0	0	0	307109	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0	0	0	0.0	0.0	0	58300	0.0	0.0	0	0	0	0	0	0	0	0.0	6780750	18640	0.0	0	0.0	0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	515425	0	0	0.0	0.0	0	0	0	0	0	74099	0.0	0	0	0	0	0	0	65908	0	0.0	0.0	0	0	0	0.0	0.0	0	42180	0	0	0.0	0.0	0.0	0	0	0.0	0	43742	0.0	0	0.0	0	0.0	512553	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0	353947	18039.0	0	0	0	0	36615	0	0	0.0	31523.0	0
DB_R02_CDI_C_02_PRE	0	0	0.0	0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0	108687	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0	0	2642923	0.0	0	482884	0	0.0	0.0	0.0	0	0.0	0	0	0	0	155980	0.0	0	0	10910633	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	215396	0	0	0.0	0.0	94414	14144647	193261.0	0.0	0	0	0	0	0	0	0	0.0	14077325	108765	0.0	0	0.0	0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	659785	0	0	0.0	0.0	0	0	547461	0	0	0	0.0	0	0	0	0	0	0	106315	0	0.0	0.0	0	0	0	0.0	0.0	0	422744	0	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	0	0.0	8506821	0	0.0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0	338521	0.0	0	0	0	0	80846	21271252	0	0.0	0.0	0
DB_R02_CDI_C_03_POST	0	65949	0.0	170708	0.0	72997	0.0	861023	0	2068868	0.0	0.0	0.0	147346	19470629	0	0	4070801	0.0	0.0	0.0	0.0	0.0	107665	56791	0.0	0	63100.0	0.0	0.0	0	0	0	0.0	218489	296981	1346335	0.0	0.0	0.0	0	0.0	0	0	65035	0	0	0.0	54309	700252	0	195237	596153	75649	0	0	0	0	133569	0.0	0	0	0	0.0	204457	52727	0	0.0	0.0	0	0	0.0	0.0	0	702300	107350	320986	282553	52348	73980	0.0	66678	0	0.0	0	0.0	3443716	0.0	0.0	0	63808	0	0	0	0	0.0	0.0	0.0	0	0	101447	0	4306642	0	0	0	0	2273810	0	0.0	0.0	0	111192	0	0	0	0	0.0	0	693361	0	0	0	0	0	89129	0.0	0.0	0	0	0	0.0	0.0	0	387897	0	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	0	0.0	0	503491	0.0	0.0	0.0	0.0	2394122	0	0	0.0	0.0	349475	380310	0	0.0	0	0	0	235063	0	0	0	0.0	0.0	0
DB_R02_CDI_C_04_POST	0	0	0.0	0	0.0	148068	0.0	98353	0	217477	0.0	0.0	0.0	0	12551683	23185	0	209322	0.0	0.0	0.0	0.0	23719.0	0	0	0.0	0	0.0	0.0	0.0	0	0	0	0.0	0	20723	0	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0	0	0	18783	0	0	0	0	0	0	0.0	0	0	0	0.0	26953	0	0	0.0	0.0	0	0	0.0	0.0	0	50050	0	24649	0	0	0	0.0	0	0	0.0	0	0.0	47886	0.0	0.0	0	0	0	0	0	0	0.0	0.0	0.0	18735	0	0	0	3363939	0	29307	0	0	188334	0	0.0	0.0	0	0	0	0	0	0	0.0	0	44956	0	0	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	181791	0	0	0.0	0.0	250531	25100	0	0.0	0	0	59765	19816	0	0	0	0.0	0.0	0
DB_R02_CDI_C_05_POST	0	0	0.0	0	0.0	444754	0.0	771722	0	1843031	0.0	0.0	0.0	58727	7385794	0	0	2670942	0.0	0.0	0.0	0.0	0.0	33596	0	0.0	0	0.0	0.0	0.0	32738	0	0	0.0	83271	118432	811924	0.0	0.0	0.0	0	0.0	0	0	128578	0	0	0.0	29071	141060	1101488	81431	103130	47981	0	0	0	33313	0	0.0	0	71698	0	0.0	102560	0	0	0.0	0.0	0	89517	0.0	0.0	0	739895	64266	223581	111689	42949	50069	0.0	30911	58614	0.0	0	0.0	698369	0.0	0.0	0	43113	0	0	0	0	0.0	0.0	0.0	0	0	38700	0	589754	0	0	0	0	606816	0	0.0	0.0	0	0	0	0	0	0	0.0	32794	315943	0	0	537880	48046	0	0	0.0	0.0	0	0	31668	0.0	0.0	0	140280	0	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	0	0.0	830700	281799	0.0	0.0	0.0	0.0	2281601	0	0	0.0	0.0	78218	170043	0	0.0	0	0	0	151828	0	108697	0	0.0	0.0	0
DB_R02_CDI_C_06_POST	0	0	0.0	0	0.0	16803	0.0	373158	0	1053096	0.0	0.0	0.0	21525	9259338	0	65513	342932	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0	0	488700	0.0	24605	36262	55641	0.0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	64985	0	40414	119085	30436	0	0	0	0	0	0.0	0	143651	0	0.0	250284	22819	0	0.0	0.0	0	323243	0.0	0.0	0	259597	18599	57641	42169	0	0	0.0	0	0	0.0	0	0.0	322730	0.0	0.0	0	16476	0	0	0	0	0.0	0.0	0.0	0	0	17702	0	116360	0	0	0	0	543311	0	0.0	0.0	0	0	973096	0	0	0	0.0	0	101749	0	0	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0	48557	0	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	0	0.0	23344	33417	0.0	0.0	0.0	0.0	291851	0	0	0.0	0.0	155208	72679	0	0.0	0	0	29073	50241	0	0	0	0.0	0.0	0
DB_R03_CDI_P_01_PRE	0	0	0.0	0	0.0	274980	0.0	0	0	0	0.0	0.0	0.0	0	169177	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0	0	25071811	0.0	0	0	0	0.0	0.0	248191.0	0	0.0	0	0	0	0	777194	0.0	129931	0	143176	0	0	0	0	0	0	0	2213990	0.0	0	0	88598	0.0	303752	0	0	0.0	0.0	0	29526214	0.0	0.0	0	0	0	0	0	0	0	0.0	5402769	0	0.0	0	0.0	0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	262687.0	0	0	0	0	0	0	0	0	205229	0	0	0.0	0.0	0	0	0	0	0	130939	0.0	444083	0	0	0	0	0	402010	0	1526165.0	0.0	0	0	455393	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	0	162918.0	807372	0	0.0	0.0	161261.0	0.0	0	0	0	0.0	0.0	0	0	232939	0.0	765760	0	0	0	0	8664431	0	0.0	0.0	0
DB_R03_CDI_P_02_PRE	0	0	0.0	0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0	117856	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0	0	23518891	0.0	0	0	0	0.0	0.0	465376.0	0	688456.0	0	0	0	0	1875894	0.0	0	0	152700	0	0	0	0	0	0	0	5917675	0.0	0	0	0	0.0	1954130	0	0	0.0	0.0	0	27243072	0.0	0.0	0	0	0	0	0	0	0	0.0	10647391	0	0.0	0	0.0	0	0.0	0.0	0	0	0	0	0	0	0.0	0.0	230879.0	0	0	0	0	0	0	0	0	469911	0	0	0.0	0.0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	388960	0	1520226.0	0.0	0	0	0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	0	285630.0	700419	0	97172.0	118017.0	289404.0	124226.0	0	0	0	0.0	0.0	0	0	201501	0.0	1204587	0	0	0	0	15239355	0	0.0	0.0	0
DB_R03_CDI_P_03_POST	0	0	0.0	17289	0.0	434841	0.0	148080	0	297412	0.0	0.0	0.0	58900	4287975	33632	165074	409445	0.0	0.0	0.0	0.0	0.0	25012	0	0.0	0	0.0	0.0	0.0	29093	17416	0	0.0	86448	356356	104856	0.0	0.0	0.0	0	0.0	0	67746	0	0	0	0.0	18033	25250	0	419086	1306796	37498	0	0	35281	27061	17073	0.0	0	0	0	0.0	95936	0	0	0.0	0.0	0	0	0.0	0.0	0	148531	16035	70475	358688	16447	27099	0.0	36732	0	0.0	0	0.0	131023	0.0	0.0	0	42434	0	0	0	0	0.0	0.0	0.0	71359	62434	51210	0	226369	0	0	0	0	202027	20566	0.0	0.0	0	110441	0	0	0	45693	0.0	0	315248	0	431126	50981	0	0	0	0.0	0.0	0	0	0	0.0	0.0	17918	58119	51362	0	0.0	0.0	0.0	33636	16466	0.0	0	0	0.0	0	0.0	65537	0.0	0	21715	0.0	0.0	0.0	0.0	2433883	55804	0	0.0	0.0	116118	282773	0	0.0	0	0	26749	111852	36205	0	0	0.0	0.0	0
DB_R03_CDI_P_04_POST	0	0	0.0	43575	0.0	300784	0.0	83015	0	122862	0.0	0.0	0.0	61421	7617404	42126	22092	273215	0.0	0.0	0.0	0.0	0.0	18968	0	0.0	0	0.0	0.0	0.0	27960	19099	0	0.0	68302	144471	51182	0.0	0.0	0.0	0	0.0	0	68303	0	0	0	0.0	0	21346	0	380425	633168	44484	0	0	36863	30028	19034	0.0	0	0	0	0.0	110260	0	0	0.0	0.0	0	0	0.0	0.0	0	125187	0	68556	186164	0	27298	0.0	36844	0	0.0	0	0.0	108477	0.0	0.0	0	41943	0	0	24601	0	0.0	0.0	0.0	97522	74874	42991	0	564509	0	0	0	0	347254	25127	0.0	0.0	0	145307	0	0	0	37312	0.0	0	320807	0	167207	53512	0	0	0	0.0	0.0	0	0	0	0.0	0.0	25480	45469	44897	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	65613	0.0	0	20280	0.0	0.0	0.0	0.0	3213767	70003	0	0.0	0.0	165077	258796	0	0.0	0	317282	34898	95091	30070	0	0	0.0	0.0	0
DB_R03_CDI_P_05_POST	0	0	0.0	167955	0.0	300159	0.0	139887	0	119529	0.0	0.0	0.0	48620	8669453	32980	24484	242792	0.0	0.0	0.0	0.0	0.0	19647	0	0.0	0	0.0	0.0	0.0	24970	0	0	0.0	59833	125865	48137	0.0	0.0	0.0	0	0.0	0	62389	0	0	0	0.0	0	0	0	181087	540068	34928	0	0	32267	27220	0	0.0	0	0	0	0.0	70791	0	0	0.0	0.0	0	0	0.0	0.0	0	119143	0	53902	107808	0	20890	0.0	27733	0	0.0	0	0.0	25011	0.0	0.0	0	40845	0	0	0	0	0.0	0.0	0.0	97992	68223	38399	0	466163	0	0	0	0	319264	0	0.0	0.0	0	33984	0	0	0	35069	0.0	0	374430	0	252176	47604	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0	36811	43525	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	64455	0.0	0	0	0.0	0.0	0.0	0.0	1347853	60612	0	0.0	0.0	189364	217207	0	0.0	0	61679	31781	73463	29027	0	0	0.0	0.0	0
DB_R03_CDI_P_06_POST	0	0	0.0	199991	0.0	318072	0.0	145840	0	213680	0.0	0.0	0.0	64164	7286955	35912	21288	316697	0.0	0.0	0.0	0.0	0.0	22240	17031	0.0	0	0.0	0.0	0.0	29269	18995	0	0.0	75989	166666	48738	0.0	0.0	0.0	0	0.0	0	49031	0	0	0	0.0	17581	0	0	271477	518289	31417	0	0	25768	38092	19598	0.0	0	0	0	0.0	105969	0	0	0.0	0.0	0	0	0.0	0.0	0	117733	0	60365	140515	0	19418	0.0	37386	0	0.0	0	0.0	75002	0.0	0.0	0	38221	0	0	20830	0	0.0	0.0	0.0	91680	49610	44736	0	273513	0	0	0	0	407617	24493	0.0	0.0	0	96543	0	0	0	35286	0.0	0	199376	0	424427	42261	0	0	0	0.0	0.0	0	0	0	0.0	0.0	22284	61646	37748	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	50140	0.0	0	0	0.0	0.0	0.0	0.0	944536	41957	0	0.0	0.0	155421	278615	0	0.0	0	43407	43345	88205	27699	0	0	0.0	0.0	0
DB_R03_CDI_P_07_POST	0	0	0.0	0	0.0	725633	0.0	104069	0	104928	0.0	0.0	0.0	52484	7286127	46706	19684	280171	0.0	0.0	0.0	0.0	0.0	18416	0	0.0	0	0.0	0.0	0.0	43862	18714	0	0.0	57296	123925	34122	0.0	0.0	0.0	0	0.0	0	39034	0	0	0	0.0	15813	0	0	200254	538590	23379	0	15472	21960	29387	15850	0.0	0	0	0	0.0	89417	0	0	0.0	0.0	0	0	0.0	0.0	0	93396	0	47097	182998	0	0	0.0	30830	0	0.0	0	0.0	22795	0.0	0.0	0	26250	0	0	15777	0	0.0	0.0	0.0	165664	36208	36470	0	462496	0	0	0	0	375696	20153	0.0	0.0	0	256755	0	0	0	30232	0.0	0	398593	0	225457	35579	0	0	0	0.0	0.0	0	0	0	0.0	0.0	19110	67686	32866	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	38069	0.0	0	0	0.0	0.0	0.0	0.0	994860	31566	0	0.0	0.0	180569	175748	0	0.0	0	0	39980	68902	22227	0	0	0.0	0.0	0
DB_R03_CDI_P_08_POST	0	0	0.0	237042	0.0	701414	0.0	27132	0	26400	0.0	0.0	0.0	40400	6206144	71567	18136	72796	0.0	0.0	0.0	0.0	17365.0	0	0	0.0	0	0.0	0.0	0.0	0	21350	0	0.0	33992	137086	19854	0.0	0.0	0.0	0	0.0	0	56166	0	0	0	0.0	0	0	0	40060	424296	30554	0	17927	43463	66156	15253	0.0	0	71395	0	0.0	3121178	0	0	0.0	0.0	0	0	0.0	0.0	0	51138	0	17412	392519	0	0	0.0	27129	0	0.0	0	0.0	33101	0.0	0.0	0	24105	0	15968	0	0	0.0	0.0	0.0	87930	70140	30307	0	448388	0	23440	0	0	241992	18507	0.0	0.0	0	479248	0	0	0	39219	0.0	0	114403	0	1751817	36139	0	0	0	0.0	0.0	0	0	0	0.0	0.0	17476	32208	46770	0	0.0	0.0	0.0	0	0	0.0	0	0	0.0	0	0.0	69356	0.0	0	0	0.0	0.0	0.0	0.0	440557	74272	0	0.0	0.0	193621	164210	0	0.0	0	0	61055	41201	28056	0	0	0.0	0.0	0
DB_R04_CDI_P_01_PRE	29351	0	0.0	0	0.0	0	0.0	203326	30607	191912	35891.0	0.0	0.0	219977	212234	0	1622194	3539366	0.0	0.0	0.0	0.0	0.0	73258	67461	23651.0	0	0.0	0.0	0.0	47666	48388	38945	0.0	777614	1131341	123758	0.0	0.0	0.0	0	0.0	0	28165	0	0	164354	0.0	76776	42564	848257	186588	176413	65848	0	30955	54902	0	65562	0.0	0	220983	0	0.0	513619	40653	0	22695.0	0.0	34475	103441	0.0	0.0	0	1620916	169562	228929	136732	84845	51190	0.0	222302	23154	0.0	0	0.0	50249	0.0	0.0	0	57051	0	0	52612	0	45484.0	0.0	0.0	0	0	104472	336381	0	344665	0	0	0	0	141790	0.0	0.0	0	0	0	0	0	35756	0.0	0	341599	0	99341	105126	415516	0	73985	0.0	0.0	0	0	0	0.0	22424.0	76293	638133	31256	0	39391.0	0.0	0.0	676922	0	0.0	35707	0	0.0	0	0.0	39020	0.0	771209	579580	0.0	0.0	0.0	0.0	766275	0	129356	0.0	22386.0	0	336831	25166	0.0	0	0	0	280924	32050	27226	28534	22766.0	0.0	129497
DB_R04_CDI_P_02_PRE	0	0	0.0	0	0.0	0	0.0	0	0	0	0.0	0.0	112809.0	0	63802	0	0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0	0.0	88137.0	0.0	0	0	5984463	0.0	0	0	0	0.0	128214.0	0.0	0	0.0	0	0	0	57321	1106550	176866.0	0	0	6052473	0	0	0	0	0	0	0	855134	0.0	0	0	0	0.0	480251	0	0	0.0	0.0	0	13433368	1050171.0	172362.0	0	0	0	0	0	0	0	0.0	1155384	0	203447.0	127416	0.0	0	0.0	281668.0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	96250	0	64217	161596.0	0.0	0	0	0	0	0	0	312238.0	0	0	0	0	0	0	466498	0	423006.0	94433.0	115080	0	0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	0	0	0.0	0	173346	0.0	0	0.0	0	0.0	15678794	0	0.0	0.0	0.0	0.0	69302	0	0	0.0	0.0	0	0	896250	0.0	0	0	0	0	140545	1213137	0	0.0	0.0	0
